channel names:							
014_-174_232_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	014_-174_232_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	014_-174_232_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	014_-174_232_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	014_-174_232_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	014_-174_232_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	014_-174_232_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	014_-174_232_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
3,006434E-1	2,412502E-2	-7,091463E-1	2,360765E-1	-4,029525E-1	-4,284824E-1	-4,990342E-2	-3,919917E-2
3,006911E-1	2,401773E-2	-7,091344E-1	2,360288E-1	-4,027975E-1	-4,284704E-1	-4,971268E-2	-3,906804E-2
3,006673E-1	2,398196E-2	-7,092774E-1	2,358619E-1	-4,030002E-1	-4,285539E-1	-4,973652E-2	-3,893691E-2
3,006553E-1	2,407733E-2	-7,091344E-1	2,356831E-1	-4,027498E-1	-4,286254E-1	-4,962924E-2	-3,899652E-2
3,006434E-1	2,426807E-2	-7,090747E-1	2,359334E-1	-4,027260E-1	-4,286492E-1	-4,983189E-2	-3,907996E-2
3,007269E-1	2,418462E-2	-7,092297E-1	2,361122E-1	-4,030598E-1	-4,286016E-1	-4,974844E-2	-3,907996E-2
3,007626E-1	2,405349E-2	-7,091344E-1	2,361838E-1	-4,028333E-1	-4,285300E-1	-4,958155E-2	-3,905612E-2
3,006315E-1	2,408925E-2	-7,090867E-1	2,360765E-1	-4,029167E-1	-4,286373E-1	-4,953387E-2	-3,904420E-2
3,005719E-1	2,412502E-2	-7,090747E-1	2,358142E-1	-4,029525E-1	-4,287685E-1	-4,948618E-2	-3,909189E-2
3,006553E-1	2,400581E-2	-7,090986E-1	2,358381E-1	-4,027856E-1	-4,287446E-1	-4,965308E-2	-3,913957E-2
3,006077E-1	2,406541E-2	-7,092297E-1	2,359096E-1	-4,029644E-1	-4,287923E-1	-4,970076E-2	-3,907996E-2
3,007269E-1	2,398196E-2	-7,091224E-1	2,361480E-1	-4,027617E-1	-4,286850E-1	-4,946234E-2	-3,903228E-2
3,006792E-1	2,404157E-2	-7,091105E-1	2,362434E-1	-4,028810E-1	-4,284943E-1	-4,951003E-2	-3,887731E-2
3,006553E-1	2,402965E-2	-7,091940E-1	2,363984E-1	-4,026068E-1	-4,285658E-1	-4,941466E-2	-3,891307E-2
3,006315E-1	2,383891E-2	-7,091582E-1	2,365056E-1	-4,026545E-1	-4,285300E-1	-4,964116E-2	-3,899652E-2
3,005361E-1	2,388660E-2	-7,091224E-1	2,360646E-1	-4,028929E-1	-4,287565E-1	-4,962924E-2	-3,911573E-2
3,004527E-1	2,391044E-2	-7,090986E-1	2,358023E-1	-4,024995E-1	-4,288519E-1	-4,958155E-2	-3,909189E-2
3,005004E-1	2,393428E-2	-7,091582E-1	2,359096E-1	-4,027856E-1	-4,286731E-1	-4,956963E-2	-3,899652E-2
3,006196E-1	2,411309E-2	-7,092536E-1	2,360646E-1	-4,030121E-1	-4,285777E-1	-4,953387E-2	-3,900844E-2
3,007149E-1	2,424423E-2	-7,091224E-1	2,364818E-1	-4,026187E-1	-4,285062E-1	-4,966500E-2	-3,897268E-2
3,007388E-1	2,413694E-2	-7,091105E-1	2,364580E-1	-4,030598E-1	-4,284347E-1	-4,968884E-2	-3,899652E-2
3,007269E-1	2,401773E-2	-7,091940E-1	2,360050E-1	-4,028929E-1	-4,286254E-1	-4,978421E-2	-3,898460E-2
3,006315E-1	2,398196E-2	-7,090867E-1	2,358142E-1	-4,027379E-1	-4,287804E-1	-4,973652E-2	-3,899652E-2
3,005719E-1	2,416078E-2	-7,092416E-1	2,358381E-1	-4,030478E-1	-4,288161E-1	-4,972460E-2	-3,915149E-2
3,007269E-1	2,408925E-2	-7,090747E-1	2,359930E-1	-4,026902E-1	-4,287804E-1	-4,974844E-2	-3,897268E-2
3,008818E-1	2,404157E-2	-7,091582E-1	2,362911E-1	-4,026425E-1	-4,285062E-1	-4,934313E-2	-3,882962E-2
3,009295E-1	2,423230E-2	-7,092178E-1	2,363387E-1	-4,030121E-1	-4,283989E-1	-4,928353E-2	-3,874618E-2
3,008461E-1	2,412502E-2	-7,090986E-1	2,360646E-1	-4,027379E-1	-4,285300E-1	-4,952195E-2	-3,878194E-2
3,006911E-1	2,395812E-2	-7,092297E-1	2,359096E-1	-4,027021E-1	-4,287565E-1	-4,939082E-2	-3,902036E-2
3,007149E-1	2,388660E-2	-7,091582E-1	2,357189E-1	-4,027498E-1	-4,288281E-1	-4,962924E-2	-3,903228E-2
3,007626E-1	2,400581E-2	-7,091582E-1	2,357546E-1	-4,026425E-1	-4,286731E-1	-4,977229E-2	-3,904420E-2
3,007984E-1	2,419654E-2	-7,091820E-1	2,361242E-1	-4,025472E-1	-4,287089E-1	-4,953387E-2	-3,888923E-2
3,008699E-1	2,420846E-2	-7,090271E-1	2,365295E-1	-4,024756E-1	-4,285181E-1	-4,933121E-2	-3,896075E-2
3,007388E-1	2,420846E-2	-7,091224E-1	2,364818E-1	-4,025829E-1	-4,284585E-1	-4,965308E-2	-3,902036E-2
3,007507E-1	2,423230E-2	-7,091105E-1	2,362672E-1	-4,024756E-1	-4,285658E-1	-4,964116E-2	-3,903228E-2
3,007149E-1	2,418462E-2	-7,091344E-1	2,360765E-1	-4,026068E-1	-4,286612E-1	-4,974844E-2	-3,912765E-2
3,006792E-1	2,418462E-2	-7,091582E-1	2,361480E-1	-4,027856E-1	-4,286731E-1	-4,972460E-2	-3,897268E-2
3,007984E-1	2,417270E-2	-7,090509E-1	2,361719E-1	-4,028094E-1	-4,286016E-1	-4,960539E-2	-3,887731E-2
3,007388E-1	2,424423E-2	-7,091940E-1	2,362791E-1	-4,030121E-1	-4,285539E-1	-4,965308E-2	-3,891307E-2
3,006434E-1	2,400581E-2	-7,091224E-1	2,362434E-1	-4,028452E-1	-4,284585E-1	-4,967692E-2	-3,897268E-2
3,007746E-1	2,402965E-2	-7,090628E-1	2,362076E-1	-4,026068E-1	-4,285539E-1	-4,974844E-2	-3,899652E-2
3,008103E-1	2,430383E-2	-7,090867E-1	2,363149E-1	-4,027856E-1	-4,285777E-1	-4,971268E-2	-3,894883E-2
3,006911E-1	2,429191E-2	-7,090032E-1	2,363507E-1	-4,028094E-1	-4,285420E-1	-4,972460E-2	-3,897268E-2
3,005838E-1	2,406541E-2	-7,091582E-1	2,361003E-1	-4,027737E-1	-4,285658E-1	-4,962924E-2	-3,904420E-2
3,005838E-1	2,404157E-2	-7,093370E-1	2,360526E-1	-4,027737E-1	-4,286612E-1	-4,978421E-2	-3,913957E-2
3,007030E-1	2,408925E-2	-7,091463E-1	2,360884E-1	-4,025352E-1	-4,286373E-1	-4,998686E-2	-3,918725E-2
3,007984E-1	2,423230E-2	-7,091820E-1	2,363030E-1	-4,025472E-1	-4,285062E-1	-4,978421E-2	-3,915149E-2
3,007746E-1	2,425615E-2	-7,091344E-1	2,365414E-1	-4,026306E-1	-4,283751E-1	-4,967692E-2	-3,897268E-2
3,006792E-1	2,412502E-2	-7,091105E-1	2,363268E-1	-4,028571E-1	-4,283989E-1	-4,983189E-2	-3,897268E-2
3,006077E-1	2,410117E-2	-7,091582E-1	2,360407E-1	-4,030478E-1	-4,284943E-1	-4,985573E-2	-3,910381E-2
3,005719E-1	2,397004E-2	-7,091344E-1	2,359454E-1	-4,028333E-1	-4,285777E-1	-4,981997E-2	-3,922302E-2
3,006315E-1	2,414886E-2	-7,091224E-1	2,359692E-1	-4,029763E-1	-4,285539E-1	-4,983189E-2	-3,900844E-2
3,007388E-1	2,418462E-2	-7,090986E-1	2,361719E-1	-4,027737E-1	-4,283155E-1	-4,967692E-2	-3,898460E-2
3,008103E-1	2,416078E-2	-7,091105E-1	2,363984E-1	-4,026425E-1	-4,281486E-1	-4,968884E-2	-3,894883E-2
3,006673E-1	2,404157E-2	-7,090867E-1	2,362911E-1	-4,027260E-1	-4,283870E-1	-4,977229E-2	-3,897268E-2
3,006077E-1	2,379123E-2	-7,090867E-1	2,360050E-1	-4,024756E-1	-4,286016E-1	-4,968884E-2	-3,905612E-2
3,005123E-1	2,398196E-2	-7,091701E-1	2,358500E-1	-4,025949E-1	-4,286492E-1	-5,005839E-2	-3,918725E-2
3,005481E-1	2,401773E-2	-7,091463E-1	2,357308E-1	-4,026545E-1	-4,286612E-1	-5,002263E-2	-3,903228E-2
3,006196E-1	2,401773E-2	-7,091940E-1	2,361242E-1	-4,025829E-1	-4,286016E-1	-4,974844E-2	-3,896075E-2
3,005123E-1	2,398196E-2	-7,093012E-1	2,362672E-1	-4,027737E-1	-4,284824E-1	-4,967692E-2	-3,894883E-2
3,006673E-1	2,387468E-2	-7,092536E-1	2,362911E-1	-4,026187E-1	-4,286135E-1	-4,983189E-2	-3,896075E-2
3,006196E-1	2,386276E-2	-7,094085E-1	2,361838E-1	-4,024399E-1	-4,286731E-1	-4,986765E-2	-3,906804E-2
3,005361E-1	2,377931E-2	-7,092893E-1	2,360646E-1	-4,026902E-1	-4,287446E-1	-4,999878E-2	-3,904420E-2
3,005957E-1	2,375547E-2	-7,092893E-1	2,359096E-1	-4,028929E-1	-4,287685E-1	-5,001070E-2	-3,898460E-2
3,005600E-1	2,383891E-2	-7,093251E-1	2,358977E-1	-4,028810E-1	-4,287089E-1	-4,962924E-2	-3,884155E-2
3,005242E-1	2,383891E-2	-7,092297E-1	2,360407E-1	-4,029048E-1	-4,286850E-1	-4,983189E-2	-3,891307E-2
3,005600E-1	2,376739E-2	-7,092416E-1	2,361838E-1	-4,028929E-1	-4,285896E-1	-4,996302E-2	-3,891307E-2
3,006434E-1	2,389852E-2	-7,093012E-1	2,362315E-1	-4,030240E-1	-4,285658E-1	-5,017760E-2	-3,893691E-2
3,007865E-1	2,385083E-2	-7,091820E-1	2,361361E-1	-4,029406E-1	-4,284943E-1	-5,015376E-2	-3,903228E-2
3,006673E-1	2,373163E-2	-7,091701E-1	2,359692E-1	-4,027021E-1	-4,285896E-1	-4,989150E-2	-3,881770E-2
3,006434E-1	2,380315E-2	-7,091940E-1	2,359454E-1	-4,024876E-1	-4,286850E-1	-4,990342E-2	-3,899652E-2
3,007388E-1	2,397004E-2	-7,091344E-1	2,360050E-1	-4,024876E-1	-4,285300E-1	-4,999878E-2	-3,896075E-2
3,007388E-1	2,387468E-2	-7,092416E-1	2,360646E-1	-4,025472E-1	-4,284466E-1	-4,984381E-2	-3,905612E-2
3,006792E-1	2,391044E-2	-7,092655E-1	2,359454E-1	-4,025949E-1	-4,285062E-1	-4,971268E-2	-3,899652E-2
3,007030E-1	2,376739E-2	-7,093012E-1	2,358261E-1	-4,023445E-1	-4,285181E-1	-4,977229E-2	-3,885347E-2
3,007507E-1	2,377931E-2	-7,093966E-1	2,358619E-1	-4,024876E-1	-4,285300E-1	-4,984381E-2	-3,903228E-2
3,008580E-1	2,394620E-2	-7,092774E-1	2,359692E-1	-4,027856E-1	-4,285777E-1	-4,987957E-2	-3,911573E-2
3,007626E-1	2,389852E-2	-7,091820E-1	2,360288E-1	-4,025233E-1	-4,285062E-1	-4,987957E-2	-3,902036E-2
3,008222E-1	2,394620E-2	-7,092893E-1	2,359930E-1	-4,028214E-1	-4,285062E-1	-4,965308E-2	-3,891307E-2
3,007746E-1	2,401773E-2	-7,092655E-1	2,358619E-1	-4,026664E-1	-4,286016E-1	-4,971268E-2	-3,891307E-2
3,007746E-1	2,388660E-2	-7,091940E-1	2,358738E-1	-4,027141E-1	-4,285777E-1	-4,987957E-2	-3,903228E-2
3,007030E-1	2,385083E-2	-7,092297E-1	2,358738E-1	-4,030002E-1	-4,286254E-1	-5,007031E-2	-3,917533E-2
3,006434E-1	2,389852E-2	-7,092416E-1	2,359096E-1	-4,027141E-1	-4,286373E-1	-5,011799E-2	-3,911573E-2
3,007030E-1	2,383891E-2	-7,092059E-1	2,360765E-1	-4,029286E-1	-4,285658E-1	-4,979613E-2	-3,903228E-2
3,006911E-1	2,373163E-2	-7,092059E-1	2,360884E-1	-4,030598E-1	-4,285181E-1	-4,970076E-2	-3,900844E-2
3,007269E-1	2,382699E-2	-7,091224E-1	2,360646E-1	-4,028333E-1	-4,285181E-1	-4,977229E-2	-3,893691E-2
3,006553E-1	2,383891E-2	-7,091463E-1	2,359573E-1	-4,029644E-1	-4,286254E-1	-4,984381E-2	-3,915149E-2
3,006315E-1	2,388660E-2	-7,092059E-1	2,357904E-1	-4,029167E-1	-4,286254E-1	-4,985573E-2	-3,900844E-2
3,006077E-1	2,405349E-2	-7,091820E-1	2,358619E-1	-4,028452E-1	-4,285181E-1	-4,985573E-2	-3,896075E-2
3,006315E-1	2,401773E-2	-7,092297E-1	2,360646E-1	-4,029763E-1	-4,284943E-1	-4,971268E-2	-3,903228E-2
3,006792E-1	2,397004E-2	-7,090747E-1	2,361480E-1	-4,028094E-1	-4,285181E-1	-4,974844E-2	-3,894883E-2
3,005838E-1	2,388660E-2	-7,091463E-1	2,359573E-1	-4,028452E-1	-4,285062E-1	-5,001070E-2	-3,900844E-2
3,006553E-1	2,391044E-2	-7,092416E-1	2,358977E-1	-4,026783E-1	-4,285539E-1	-4,985573E-2	-3,906804E-2
3,006553E-1	2,386276E-2	-7,091344E-1	2,360288E-1	-4,027141E-1	-4,285658E-1	-4,999878E-2	-3,904420E-2
3,006077E-1	2,393428E-2	-7,092178E-1	2,359215E-1	-4,028333E-1	-4,285658E-1	-4,991534E-2	-3,896075E-2
3,006434E-1	2,406541E-2	-7,091582E-1	2,358977E-1	-4,026664E-1	-4,285181E-1	-4,991534E-2	-3,888923E-2
3,006077E-1	2,377931E-2	-7,092297E-1	2,358619E-1	-4,028690E-1	-4,284943E-1	-4,989150E-2	-3,898460E-2
3,005361E-1	2,393428E-2	-7,092416E-1	2,358738E-1	-4,029167E-1	-4,285658E-1	-5,005839E-2	-3,903228E-2
3,006077E-1	2,395812E-2	-7,092059E-1	2,357904E-1	-4,027975E-1	-4,286373E-1	-4,995110E-2	-3,902036E-2
3,005957E-1	2,389852E-2	-7,092416E-1	2,356593E-1	-4,029286E-1	-4,287208E-1	-4,987957E-2	-3,898460E-2
3,005838E-1	2,393428E-2	-7,091701E-1	2,357189E-1	-4,026664E-1	-4,286850E-1	-4,973652E-2	-3,894883E-2
3,006077E-1	2,383891E-2	-7,092059E-1	2,359930E-1	-4,027617E-1	-4,285300E-1	-4,974844E-2	-3,898460E-2
3,006553E-1	2,411309E-2	-7,092178E-1	2,359930E-1	-4,027141E-1	-4,285896E-1	-4,973652E-2	-3,892499E-2
3,006077E-1	2,404157E-2	-7,090867E-1	2,361003E-1	-4,026187E-1	-4,285658E-1	-4,977229E-2	-3,893691E-2
3,005481E-1	2,387468E-2	-7,092416E-1	2,361003E-1	-4,026187E-1	-4,286492E-1	-4,977229E-2	-3,885347E-2
3,006792E-1	2,398196E-2	-7,092416E-1	2,359454E-1	-4,025233E-1	-4,286135E-1	-4,984381E-2	-3,892499E-2
3,007030E-1	2,404157E-2	-7,091224E-1	2,359811E-1	-4,026068E-1	-4,285300E-1	-4,996302E-2	-3,905612E-2
3,006077E-1	2,416078E-2	-7,092536E-1	2,360050E-1	-4,026306E-1	-4,285420E-1	-4,991534E-2	-3,894883E-2
3,006434E-1	2,397004E-2	-7,091701E-1	2,358977E-1	-4,027379E-1	-4,286016E-1	-4,991534E-2	-3,896075E-2
3,006315E-1	2,392236E-2	-7,092774E-1	2,358142E-1	-4,029525E-1	-4,286373E-1	-5,004647E-2	-3,905612E-2
3,005600E-1	2,388660E-2	-7,091820E-1	2,356831E-1	-4,031075E-1	-4,286135E-1	-4,997494E-2	-3,913957E-2
3,005123E-1	2,392236E-2	-7,091582E-1	2,356473E-1	-4,030478E-1	-4,286135E-1	-5,005839E-2	-3,913957E-2
3,005361E-1	2,382699E-2	-7,093012E-1	2,356354E-1	-4,029882E-1	-4,286373E-1	-4,991534E-2	-3,909189E-2
3,005361E-1	2,386276E-2	-7,092893E-1	2,358023E-1	-4,029048E-1	-4,286373E-1	-5,001070E-2	-3,919917E-2
3,005242E-1	2,385083E-2	-7,093489E-1	2,357546E-1	-4,029763E-1	-4,286135E-1	-5,009415E-2	-3,921109E-2
3,005123E-1	2,387468E-2	-7,091940E-1	2,356950E-1	-4,027021E-1	-4,286850E-1	-5,009415E-2	-3,909189E-2
3,005600E-1	2,388660E-2	-7,091940E-1	2,356235E-1	-4,028094E-1	-4,287327E-1	-5,001070E-2	-3,918725E-2
3,005361E-1	2,382699E-2	-7,093489E-1	2,356593E-1	-4,026187E-1	-4,288281E-1	-4,990342E-2	-3,916341E-2
3,005600E-1	2,382699E-2	-7,091105E-1	2,358858E-1	-4,027260E-1	-4,287327E-1	-4,993918E-2	-3,910381E-2
3,005838E-1	2,380315E-2	-7,091820E-1	2,357904E-1	-4,027737E-1	-4,286850E-1	-4,987957E-2	-3,923494E-2
3,005242E-1	2,382699E-2	-7,091582E-1	2,355996E-1	-4,024280E-1	-4,287208E-1	-4,983189E-2	-3,918725E-2
3,004169E-1	2,369586E-2	-7,091820E-1	2,356712E-1	-4,024518E-1	-4,288400E-1	-4,983189E-2	-3,911573E-2
3,004527E-1	2,380315E-2	-7,091940E-1	2,357546E-1	-4,024160E-1	-4,287804E-1	-5,001070E-2	-3,905612E-2
3,006077E-1	2,382699E-2	-7,092059E-1	2,359454E-1	-4,026664E-1	-4,286731E-1	-4,996302E-2	-3,916341E-2
3,005481E-1	2,385083E-2	-7,094085E-1	2,361719E-1	-4,028690E-1	-4,285777E-1	-4,979613E-2	-3,911573E-2
3,005361E-1	2,393428E-2	-7,091820E-1	2,360050E-1	-4,028690E-1	-4,286135E-1	-4,987957E-2	-3,913957E-2
3,004408E-1	2,392236E-2	-7,091582E-1	2,358261E-1	-4,028929E-1	-4,287685E-1	-5,007031E-2	-3,929454E-2
3,004884E-1	2,395812E-2	-7,093132E-1	2,359334E-1	-4,025829E-1	-4,288161E-1	-4,967692E-2	-3,922302E-2
3,005242E-1	2,385083E-2	-7,091224E-1	2,360526E-1	-4,027737E-1	-4,286492E-1	-4,987957E-2	-3,913957E-2
3,006196E-1	2,389852E-2	-7,091105E-1	2,362553E-1	-4,028810E-1	-4,284824E-1	-4,983189E-2	-3,902036E-2
3,005838E-1	2,408925E-2	-7,092178E-1	2,362195E-1	-4,027021E-1	-4,283512E-1	-4,954579E-2	-3,892499E-2
3,004408E-1	2,392236E-2	-7,092536E-1	2,360646E-1	-4,029525E-1	-4,284704E-1	-4,956963E-2	-3,896075E-2
3,005242E-1	2,393428E-2	-7,092297E-1	2,359573E-1	-4,026068E-1	-4,286731E-1	-4,981997E-2	-3,896075E-2
3,005242E-1	2,398196E-2	-7,091582E-1	2,359096E-1	-4,026068E-1	-4,286850E-1	-4,976037E-2	-3,909189E-2
3,005957E-1	2,399389E-2	-7,092893E-1	2,358500E-1	-4,027379E-1	-4,285539E-1	-4,965308E-2	-3,899652E-2
3,006196E-1	2,393428E-2	-7,091344E-1	2,358261E-1	-4,024876E-1	-4,284704E-1	-4,973652E-2	-3,887731E-2
3,005242E-1	2,391044E-2	-7,090986E-1	2,361242E-1	-4,026664E-1	-4,285062E-1	-4,947426E-2	-3,886539E-2
3,005123E-1	2,397004E-2	-7,090509E-1	2,359930E-1	-4,024637E-1	-4,285658E-1	-4,966500E-2	-3,900844E-2
3,004527E-1	2,398196E-2	-7,090986E-1	2,357427E-1	-4,026068E-1	-4,286373E-1	-4,997494E-2	-3,904420E-2
3,004646E-1	2,398196E-2	-7,090509E-1	2,355758E-1	-4,026664E-1	-4,286969E-1	-4,981997E-2	-3,891307E-2
3,005123E-1	2,386276E-2	-7,091224E-1	2,356473E-1	-4,024280E-1	-4,287685E-1	-4,970076E-2	-3,885347E-2
3,004884E-1	2,394620E-2	-7,091344E-1	2,360884E-1	-4,025710E-1	-4,285777E-1	-4,971268E-2	-3,892499E-2
3,005838E-1	2,412502E-2	-7,091224E-1	2,363387E-1	-4,027737E-1	-4,284943E-1	-4,959347E-2	-3,888923E-2
3,005838E-1	2,417270E-2	-7,091463E-1	2,363984E-1	-4,027141E-1	-4,284704E-1	-4,960539E-2	-3,882962E-2
3,004646E-1	2,408925E-2	-7,092297E-1	2,362195E-1	-4,029167E-1	-4,284943E-1	-4,956963E-2	-3,888923E-2
3,004527E-1	2,393428E-2	-7,091940E-1	2,357785E-1	-4,026902E-1	-4,286850E-1	-4,978421E-2	-3,879386E-2
3,005004E-1	2,380315E-2	-7,091940E-1	2,358738E-1	-4,024041E-1	-4,285896E-1	-4,967692E-2	-3,885347E-2
3,004527E-1	2,392236E-2	-7,091582E-1	2,361361E-1	-4,025949E-1	-4,285539E-1	-4,979613E-2	-3,898460E-2
3,005361E-1	2,398196E-2	-7,090390E-1	2,362553E-1	-4,025114E-1	-4,284585E-1	-4,983189E-2	-3,893691E-2
3,005481E-1	2,400581E-2	-7,092297E-1	2,362672E-1	-4,025114E-1	-4,283870E-1	-4,952195E-2	-3,881770E-2
3,004765E-1	2,389852E-2	-7,092655E-1	2,359930E-1	-4,027379E-1	-4,284824E-1	-4,965308E-2	-3,884155E-2
3,005361E-1	2,381507E-2	-7,091463E-1	2,358738E-1	-4,026306E-1	-4,285658E-1	-4,984381E-2	-3,898460E-2
3,004646E-1	2,400581E-2	-7,092774E-1	2,358858E-1	-4,026783E-1	-4,285658E-1	-4,960539E-2	-3,900844E-2
3,005361E-1	2,389852E-2	-7,092655E-1	2,361719E-1	-4,028571E-1	-4,285300E-1	-4,964116E-2	-3,887731E-2
3,006315E-1	2,389852E-2	-7,093012E-1	2,361957E-1	-4,028571E-1	-4,284943E-1	-4,961731E-2	-3,875810E-2
3,006315E-1	2,401773E-2	-7,091820E-1	2,361957E-1	-4,027856E-1	-4,285658E-1	-4,945042E-2	-3,878194E-2
3,006434E-1	2,394620E-2	-7,091820E-1	2,361003E-1	-4,026187E-1	-4,286373E-1	-4,967692E-2	-3,893691E-2
3,006315E-1	2,394620E-2	-7,092536E-1	2,357904E-1	-4,025233E-1	-4,287208E-1	-4,996302E-2	-3,910381E-2
