Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-290,174,10,3.2683750000000003,3.708,3.2727500000000003,3.261375,3.4995000000000003,3.586375,3.3003750000000003,3.278375
2,-290,174,10,3.11425,3.5115000000000003,2.33975,3.13775,3.3775,3.37525,3.20925,3.190875
1-2,-290,174,10,0.15412500000000007,0.1964999999999999,0.9330000000000003,0.1236250000000001,0.12200000000000033,0.211125,0.09112500000000034,0.08749999999999991
