Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,290,10,3.2487500000000002,3.7065,3.185625,3.2923750000000003,3.5020000000000002,3.602,3.2975,3.274625
2,58,290,10,3.1335,3.675125,3.17675,2.775875,2.999375,3.525125,3.1938750000000002,3.087
1-2,58,290,10,0.11525000000000007,0.03137500000000015,0.008874999999999744,0.5165000000000002,0.5026250000000001,0.0768749999999998,0.10362499999999963,0.1876249999999997
