Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-290,10,3.3185000000000002,3.72,3.2075,3.33375,3.507875,3.62825,3.31425,3.304125
2,-116,-290,10,2.788125,3.654375,3.028125,2.94075,3.42975,3.505875,3.1321250000000003,3.111125
1-2,-116,-290,10,0.5303750000000003,0.06562500000000027,0.17937499999999984,0.39300000000000024,0.078125,0.1223749999999999,0.18212499999999965,0.19300000000000006
