Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,-58,10,3.271125,3.7395,3.230625,3.300125,3.50825,3.6275,3.310125,3.2876250000000002
2,-174,-58,10,2.9665,2.500625,3.0111250000000003,2.89975,3.36325,2.949375,3.08725,3.0925000000000002
1-2,-174,-58,10,0.30462500000000015,1.2388750000000002,0.21949999999999958,0.4003749999999999,0.14500000000000002,0.6781250000000001,0.22287500000000016,0.195125
