Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,232,10,3.279,3.712,3.228875,3.282375,3.5005,3.59775,3.306625,3.2815
2,-174,232,10,3.1165000000000003,3.439375,2.620625,2.823875,3.284625,3.3693750000000002,3.2018750000000002,3.09875
1-2,-174,232,10,0.16249999999999964,0.2726250000000001,0.60825,0.4584999999999999,0.21587500000000004,0.22837499999999977,0.10474999999999968,0.18274999999999997
