Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,-290,10,3.277,3.720375,3.19375,3.323,3.5111250000000003,3.6055,3.2988750000000002,3.28375
2,-58,-290,10,2.924375,3.648875,3.025125,2.8312500000000003,3.41025,3.5303750000000003,3.17375,3.073375
1-2,-58,-290,10,0.3526250000000002,0.07150000000000034,0.16862500000000002,0.4917499999999997,0.10087500000000027,0.07512499999999989,0.12512500000000015,0.21037499999999998
