Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,0,174,10,3.25875,3.71675,3.18075,3.388,3.49175,3.606125,3.319,3.294125
2,0,174,10,3.106125,3.382,3.15375,2.035625,3.3548750000000003,3.281375,3.167875,2.9765
1-2,0,174,10,0.152625,0.3347500000000001,0.027000000000000135,1.3523749999999999,0.13687499999999986,0.32474999999999987,0.15112499999999995,0.31762500000000005
