Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,-290,10,3.297125,3.7205,3.216,3.27125,3.5085,3.606875,3.306375,3.289
2,-232,-290,10,2.463625,3.65075,2.988875,3.052375,3.44075,3.450875,3.124,3.161125
1-2,-232,-290,10,0.8334999999999999,0.06974999999999998,0.22712500000000002,0.21887500000000015,0.0677500000000002,0.15600000000000014,0.18237499999999995,0.12787499999999996
