Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,0,10,3.24575,3.719875,3.199375,3.321875,3.499375,3.63,3.321375,3.2765
2,58,0,10,3.108,2.8777500000000003,3.06,2.57775,3.35425,2.5455,3.18425,3.013
1-2,58,0,10,0.13775000000000004,0.8421249999999998,0.1393749999999998,0.7441249999999999,0.14512500000000017,1.0844999999999998,0.13712500000000016,0.26350000000000007
