Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,-232,10,3.243625,3.708125,3.19625,3.30925,3.491,3.6405000000000003,3.32275,3.28525
2,174,-232,10,3.1168750000000003,3.464,3.0815,2.990875,3.410375,3.3775,2.617875,3.090625
1-2,174,-232,10,0.12674999999999992,0.24412499999999993,0.11474999999999991,0.3183750000000001,0.08062499999999995,0.26300000000000034,0.7048749999999999,0.19462499999999983
