Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,232,-58,10,3.255125,3.70125,3.1855,3.282375,3.478375,3.6550000000000002,3.261625,3.2815
2,232,-58,10,3.1008750000000003,3.105625,3.0576250000000003,3.1035,3.471,2.72,2.979375,3.134625
1-2,232,-58,10,0.15424999999999978,0.5956250000000001,0.12787499999999996,0.17887500000000012,0.0073750000000001315,0.935,0.2822499999999999,0.14687499999999964
