Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-290,-116,10,3.321375,3.742625,3.20775,3.250625,3.512,3.601125,3.311375,3.267125
2,-290,-116,10,2.70775,3.18275,2.887875,3.1145,3.403625,3.243875,3.1393750000000002,3.208125
1-2,-290,-116,10,0.6136250000000003,0.5598749999999999,0.3198749999999997,0.13612499999999983,0.10837500000000011,0.35725000000000007,0.1719999999999997,0.05900000000000016
