Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,-116,10,3.247875,3.708125,3.1955,3.293,3.499625,3.65275,3.309375,3.2803750000000003
2,174,-116,10,3.088,3.194375,3.0605,2.976125,3.3915,2.964,2.86425,3.094875
1-2,174,-116,10,0.159875,0.5137499999999999,0.1349999999999998,0.316875,0.1081249999999998,0.6887500000000002,0.445125,0.18550000000000022
