Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,290,10,3.253375,3.706875,3.192875,3.278875,3.511375,3.60025,3.31,3.275375
2,174,290,10,3.162,3.542625,3.11725,2.945625,2.57925,3.45475,3.2285,3.107375
1-2,174,290,10,0.0913750000000002,0.16425,0.07562500000000005,0.33325000000000005,0.9321250000000001,0.14549999999999974,0.08150000000000013,0.1679999999999997
