Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,58,10,3.2796250000000002,3.72975,3.26325,3.2815,3.5038750000000003,3.593375,3.3083750000000003,3.278125
2,-232,58,10,3.155125,2.61525,2.800875,2.967,3.312375,3.024,3.148625,3.1445
1-2,-232,58,10,0.12450000000000028,1.1145,0.4623750000000002,0.3144999999999998,0.19150000000000045,0.569375,0.15975000000000028,0.13362500000000033
