Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,290,232,10,3.250875,3.707375,3.1845,3.271,3.495375,3.5815,3.29225,3.28175
2,290,232,10,3.17625,3.48775,3.117875,3.249625,2.2523750000000002,3.4195,3.2062500000000003,3.16975
1-2,290,232,10,0.07462500000000016,0.21962499999999974,0.06662499999999971,0.021374999999999922,1.2429999999999999,0.16199999999999992,0.08599999999999985,0.1120000000000001
