Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,232,116,10,3.25825,3.7095000000000002,3.184375,3.2960000000000003,3.503625,3.6235,3.287125,3.282375
2,232,116,10,3.1437500000000003,3.140375,3.048625,3.03175,3.022875,2.854,3.234,3.133625
1-2,232,116,10,0.1144999999999996,0.5691250000000001,0.13575000000000026,0.2642500000000001,0.48075,0.7694999999999999,0.05312500000000009,0.14875000000000016
