Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,232,-232,10,3.24625,3.708,3.204,3.2815,3.477625,3.62025,3.308125,3.282125
2,232,-232,10,3.132,3.48575,3.100625,3.081375,3.4445,3.416,2.518875,3.129
1-2,232,-232,10,0.11424999999999974,0.22225000000000028,0.10337500000000022,0.2001249999999999,0.03312500000000007,0.20425000000000004,0.78925,0.15312500000000018
