Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-116,10,3.272125,3.72725,3.20375,3.32925,3.505375,3.6313750000000002,3.310625,3.300625
2,-116,-116,10,2.884875,2.95125,2.97125,2.755125,3.3861250000000003,3.1157500000000002,3.081,3.0525
1-2,-116,-116,10,0.38724999999999987,0.7760000000000002,0.23249999999999993,0.574125,0.11924999999999963,0.515625,0.22962499999999997,0.24812499999999993
