Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,58,10,3.266625,3.7235,3.2195,3.31825,3.504125,3.620375,3.305625,3.289625
2,-116,58,10,3.095625,2.582375,2.988125,2.623625,3.325,2.91475,3.147125,3.063375
1-2,-116,58,10,0.17099999999999982,1.1411250000000002,0.2313749999999999,0.6946249999999998,0.17912499999999998,0.705625,0.15850000000000009,0.22624999999999984
