Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,290,10,3.272875,3.7186250000000003,3.2025,3.274875,3.5020000000000002,3.601125,3.301,3.281375
2,-116,290,10,3.144,3.634125,2.86525,2.832375,3.334375,3.5175,3.2182500000000003,3.110375
1-2,-116,290,10,0.12887499999999985,0.08450000000000024,0.33725000000000005,0.44250000000000034,0.16762500000000014,0.08362500000000006,0.08274999999999988,0.17100000000000026
