Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,0,10,3.263625,3.720875,3.207875,3.347125,3.4935,3.62475,3.326125,3.299
2,-58,0,10,3.10875,2.574125,3.06575,2.48875,3.356,2.825875,3.14425,3.011
1-2,-58,0,10,0.1548750000000001,1.14675,0.14212500000000006,0.8583750000000001,0.13750000000000018,0.7988750000000002,0.18187500000000023,0.2879999999999998
