Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,-174,10,3.301875,3.731375,3.22325,3.298,3.5107500000000003,3.612625,3.309,3.28925
2,-174,-174,10,2.759375,3.183875,2.924375,2.883625,3.39925,3.25025,3.072375,3.089125
1-2,-174,-174,10,0.5425,0.5474999999999999,0.2988750000000002,0.41437500000000016,0.11150000000000038,0.3623750000000001,0.23662500000000009,0.2001249999999999
