Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,0,10,3.255625,3.7331250000000002,3.249,3.255625,3.501625,3.595625,3.308875,3.277625
2,-290,0,10,3.210375,1.6025,3.206,3.13325,3.33325,3.00175,3.11375,3.2005
1-2,-290,0,10,0.045250000000000234,2.130625,0.04300000000000015,0.12237500000000034,0.16837500000000016,0.5938750000000002,0.195125,0.07712500000000011
