Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,174,10,3.276125,3.719625,3.19775,3.32775,3.496625,3.602375,3.308875,3.285125
2,-58,174,10,3.0957500000000002,3.2715,3.00975,2.365,3.3497500000000002,3.2843750000000003,3.183125,3.025875
1-2,-58,174,10,0.18037499999999973,0.4481250000000001,0.18800000000000017,0.9627499999999998,0.14687499999999964,0.3179999999999996,0.12575000000000003,0.25924999999999976
