Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,0,10,3.274625,3.736125,3.2425,3.27575,3.5023750000000002,3.6145,3.3068750000000002,3.282875
2,-232,0,10,3.1473750000000003,1.836375,3.083875,3.009,3.32525,2.9095,3.1012500000000003,3.133375
1-2,-232,0,10,0.12724999999999964,1.8997499999999998,0.15862500000000024,0.26675000000000004,0.1771250000000002,0.7050000000000001,0.20562499999999995,0.1495000000000002
