Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,-116,10,3.2445,3.71925,3.212125,3.333625,3.491375,3.629375,3.324375,3.28575
2,58,-116,10,3.1185,3.2763750000000003,3.04625,2.601625,3.341375,3.036375,3.075375,2.981125
1-2,58,-116,10,0.1259999999999999,0.4428749999999999,0.16587499999999977,0.7320000000000002,0.1499999999999999,0.593,0.24899999999999967,0.30462500000000015
