Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,0,290,10,3.269375,3.708125,3.199125,3.280875,3.505125,3.602,3.30125,3.275
2,0,290,10,3.1135,3.714,3.25,1.71625,3.40225,3.6001250000000002,3.188,3.024625
1-2,0,290,10,0.15587499999999999,-0.005875000000000075,-0.050875000000000004,1.564625,0.10287500000000005,0.001874999999999627,0.11324999999999985,0.250375
