Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,290,-290,10,3.24825,3.710375,3.195625,3.262,3.478,3.575625,3.29825,3.2760000000000002
2,290,-290,10,3.153125,3.570875,3.12475,3.15925,3.4705,3.584375,2.034625,3.21525
1-2,290,-290,10,0.0951249999999999,0.13949999999999996,0.07087500000000002,0.1027499999999999,0.007500000000000284,-0.008750000000000036,1.2636249999999998,0.06075000000000008
