Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,0,-232,10,3.26425,3.706375,3.187375,3.336125,3.5038750000000003,3.61275,3.301,3.28775
2,0,-232,10,3.167625,3.558875,3.005125,2.5865,3.362375,3.442125,3.202375,2.888625
1-2,0,-232,10,0.09662499999999996,0.14749999999999996,0.1822499999999998,0.749625,0.14150000000000018,0.17062500000000025,0.09862500000000018,0.39912499999999973
