Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,174,10,3.25775,3.71175,3.190375,3.312125,3.5195000000000003,3.6,3.302,3.27625
2,174,174,10,3.154,3.2611250000000003,3.058625,2.876625,2.8605,3.02925,3.199625,3.103
1-2,174,174,10,0.10375000000000023,0.4506249999999996,0.1317499999999998,0.4354999999999998,0.6590000000000003,0.5707499999999999,0.10237499999999988,0.1732499999999999
