Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,-232,10,3.3265000000000002,3.72825,3.218875,3.2745,3.508375,3.60325,3.304625,3.282375
2,-232,-232,10,2.3255,3.438875,2.89925,2.997625,3.423,3.35025,3.10225,3.1355
1-2,-232,-232,10,1.0010000000000003,0.28937500000000016,0.31962500000000027,0.276875,0.08537499999999998,0.2530000000000001,0.20237499999999997,0.1468750000000001
