Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-58,10,3.26975,3.7355,3.21675,3.32525,3.505375,3.62575,3.3055,3.28775
2,-116,-58,10,2.985875,2.594875,3.017,2.73625,3.374375,2.930125,3.093125,3.05025
1-2,-116,-58,10,0.2838750000000001,1.140625,0.19975000000000032,0.589,0.13099999999999978,0.6956250000000002,0.21237499999999976,0.23749999999999982
