Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,-232,10,3.3345000000000002,3.7291250000000002,3.207625,3.254375,3.506625,3.60475,3.3076250000000003,3.2727500000000003
2,-290,-232,10,2.08925,3.609375,2.85475,3.09,3.432375,3.3977500000000003,3.15775,3.230625
1-2,-290,-232,10,1.2452500000000004,0.11975000000000025,0.35287500000000005,0.16437500000000016,0.07425000000000015,0.20699999999999985,0.1498750000000002,0.04212500000000041
