Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,290,10,3.277375,3.716875,3.207125,3.2815,3.5107500000000003,3.605875,3.305,3.281125
2,-58,290,10,3.131625,3.674875,3.040375,2.643875,3.3941250000000003,3.569375,3.202125,3.067125
1-2,-58,290,10,0.14575000000000005,0.041999999999999815,0.16674999999999995,0.6376249999999999,0.11662499999999998,0.0365000000000002,0.10287500000000005,0.21399999999999997
