Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-232,10,3.29625,3.7195,3.20775,3.319875,3.5115000000000003,3.617125,3.3115,3.2955
2,-116,-232,10,2.75725,3.441375,2.97575,2.831375,3.411125,3.383625,3.08775,3.08375
1-2,-116,-232,10,0.5390000000000001,0.2781250000000002,0.23199999999999976,0.48850000000000016,0.1003750000000001,0.23350000000000026,0.2237499999999999,0.21174999999999988
