Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,58,10,3.25325,3.707875,3.196125,3.30275,3.5100000000000002,3.637625,3.303,3.2785
2,174,58,10,3.12,2.907375,3.028375,2.911625,3.27475,2.372375,3.2445,3.10675
1-2,174,58,10,0.13324999999999987,0.8005,0.16774999999999984,0.39112500000000017,0.23525000000000018,1.26525,0.058499999999999996,0.1717500000000003
