Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,116,116,10,3.257375,3.708375,3.1858750000000002,3.3345000000000002,3.5147500000000003,3.616375,3.302,3.287375
2,116,116,10,3.1415,3.10175,3.0492500000000002,2.694125,3.118375,2.822,3.1597500000000003,3.07125
1-2,116,116,10,0.11587499999999995,0.6066250000000002,0.136625,0.6403750000000001,0.39637500000000037,0.794375,0.14224999999999977,0.2161249999999999
