timestamp,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10T09:57:17,0.0,280.0,9.841907815261159,2.531840042372882,2.6384539194915253,2.4417664194915236,2.5718797669491527,2.4373654661016944,2.3468008474576267,2.458531249999999,2.5492960805084746
2026-04-10T09:57:37,-40.0,240.0,9.947928153653177,2.127414893617019,2.695894680851065,2.4267702127659585,2.574926595744684,2.5119776595744656,2.4326058510638306,2.427136170212765,2.5365994680851074
2026-04-10T09:57:55,0.0,240.0,10.077481210307633,2.4510646186440694,2.656636652542376,2.436415254237289,2.5755524364406757,2.449012182203389,2.3436440677966117,2.4570948093220384,2.658603813559323
2026-04-10T09:58:05,40.0,240.0,9.91531230416968,2.151130274261604,2.4248786919831202,2.4173649789029548,2.559357067510547,2.414338080168774,2.360815400843882,2.442742616033756,2.674896097046418
2026-04-10T09:58:19,-80.0,200.0,9.74897712416492,1.8010418432203388,2.706590572033898,2.403920021186438,2.5822192796610213,2.424764300847458,2.488504237288135,2.3961996822033895,2.65139724576271
2026-04-10T09:58:29,-40.0,200.0,9.757517668627628,1.4053048523206768,2.776228902953587,2.423154535864977,2.580698312236287,2.5276555907173024,2.4361798523206746,2.421707278481012,2.667069620253166
2026-04-10T09:58:47,0.0,200.0,10.067891028621363,3.0508082627118616,2.768663135593221,2.435194915254237,2.557712923728811,2.4232600635593187,2.3319920550847453,2.4455063559322023,2.7294152542372863
2026-04-10T09:58:57,40.0,200.0,9.864344790865953,2.3117219279661048,2.180114936440675,2.3632123940677965,2.5206996822033894,2.405761122881353,2.3497748940677994,2.4200365466101665,2.750499470338983
2026-04-10T09:59:06,80.0,200.0,9.841475660461755,2.7010611814345964,2.7711624472573884,2.4981418776371282,2.518335443037974,2.479771624472576,2.4060163502109675,2.392397151898733,2.7078633966244765
2026-04-10T09:59:19,-120.0,160.0,9.756047244531363,2.219209574468086,2.4974015957446793,2.381996808510638,2.5598159574468102,2.3247244680851074,2.5119063829787223,2.3966303191489366,2.561710638297878
2026-04-10T10:00:33,-80.0,160.0,9.92068729056202,1.7878897679324894,2.542553797468353,2.3984767932489484,2.571632911392409,2.5371893459915578,2.4918333333333367,2.32679535864979,2.639235759493669
2026-04-10T10:00:40,-40.0,160.0,9.930356152040982,1.8422918432203397,2.681681673728811,2.416527012711863,2.5821509533898297,2.5389348516949157,2.4488072033898343,2.3574968220338954,2.3048336864406784
2026-04-10T10:00:48,0.0,160.0,10.015427047353688,3.167206038135596,2.7491896186440665,2.4277494703389793,2.570251059322036,2.4205974576271183,2.3460169491525393,2.3519390889830523,2.2347166313559352
2026-04-10T10:01:36,40.0,160.0,9.91640495906353,2.6744131355932175,2.29394226694915,2.3759761652542393,2.5133675847457635,2.3874851694915287,2.3111329449152547,2.2876636652542337,2.297855932203391
2026-04-10T10:01:51,80.0,160.0,9.828992024566666,2.9071478723404187,2.728927659574469,2.3248037234042576,2.4831026595744667,2.472373404255323,2.4109851063829804,2.265782446808509,2.288175531914895
2026-04-10T10:02:00,120.0,160.0,10.10717306145831,2.984691737288138,2.7369629237288127,2.6530180084745676,2.4795905720339038,2.5288379237288154,2.44189618644068,2.2501594279660995,2.2539947033898278
2026-04-10T10:02:14,-160.0,120.0,9.830954872365322,2.8182007415254247,2.4282404661016974,2.3106562499999996,2.5381138771186436,2.2839872881355934,2.519490466101696,2.2786287076271177,2.6372786016949155
2026-04-10T10:02:27,-120.0,120.0,9.860891845447792,2.7337415611814335,2.4580680379746833,2.315309599156119,2.5464984177215166,2.415571729957807,2.5284625527426208,2.2172763713080146,2.310580696202533
2026-04-10T10:02:34,-80.0,120.0,10.074844755752885,1.4961048728813564,2.5103665254237284,2.3257298728813556,2.5609978813559326,2.551657309322032,2.522657838983049,2.2768930084745813,2.0759851694915215
2026-04-10T10:02:43,-40.0,120.0,10.019244560250597,2.156138241525426,2.6164020127118626,2.3411265889830495,2.577376059322029,2.519290783898303,2.4957484110169523,2.3104713983050846,2.0573156779661037
2026-04-10T10:02:51,0.0,120.0,10.120692650421244,2.924743670886077,2.7074029535865014,2.3565411392405062,2.557551687763713,2.40392405063291,2.360960970464135,2.30645200421941,2.0232336497890273
2026-04-10T10:02:59,40.0,120.0,10.110016345016707,2.493921808510639,2.3154367021276596,2.315852659574469,2.5207345744680865,2.417553723404254,2.289624468085106,2.2788680851063843,2.0346026595744657
2026-04-10T10:03:16,80.0,120.0,9.985454656449146,2.845654787234046,2.129685106382981,2.4635000000000007,2.472902127659577,2.4641510638297897,2.3778281914893604,2.258192021276594,2.0267021276595782
2026-04-10T10:03:24,120.0,120.0,9.868733253785708,2.9202494680851045,2.772207446808509,2.36700585106383,2.461059574468085,2.5399361702127634,2.453613297872336,2.2424143617021284,2.012928723404256
2026-04-10T10:03:32,160.0,120.0,9.938400325059371,2.9126319148936166,2.6901111702127674,2.62753989361702,2.457470744680847,2.5613542553191477,2.4521664893617023,2.2282196808510633,2.000487765957448
2026-04-10T10:03:49,-200.0,80.0,9.945842387500106,3.0621223516949194,2.434364406779663,2.2740815677966104,2.5268172669491524,2.2939883474576312,2.5307129237288124,2.330319915254238,2.4002468220339
2026-04-10T10:03:56,-160.0,80.0,9.91805244335154,3.1531112288135548,2.45862923728813,2.2782341101694943,2.5321996822033928,2.3394761652542346,2.5460656779660953,2.148216631355933,2.5212568855932216
2026-04-10T10:04:03,-120.0,80.0,9.9566513318728,1.7756845744680876,2.4824489361702153,2.284548404255321,2.543850000000002,2.5010872340425534,2.5569159574468068,2.212045744680848,2.0104941489361705
2026-04-10T10:04:11,-80.0,80.0,9.853644509945752,1.8321212923728805,2.5299094279661056,2.29101694915254,2.5503686440677993,2.5544179025423728,2.5621869703389826,2.275529661016946,1.8754274364406764
2026-04-10T10:04:19,-40.0,80.0,9.871942387837302,2.730684851694913,2.5780153601694966,2.3047123940678,2.5467717161016954,2.5089719279661016,2.5370031779661018,2.281650953389834,1.9065942796610182
2026-04-10T10:04:27,0.0,80.0,9.791364695695728,2.7113749999999954,2.635837552742617,2.3227141350211005,2.535681962025314,2.3794520042194085,2.36115981012658,2.258690928270042,1.8441344936708872
2026-04-10T10:04:37,40.0,80.0,9.83555196393725,2.7254608050847455,2.377065677966101,2.329337394067794,2.4840587923728745,2.4247150423728763,2.251674258474575,2.23474523305085,1.836860169491525
2026-04-10T10:04:44,80.0,80.0,9.763222295924752,2.6814745762711905,2.198393008474573,2.294954449152542,2.430007944915255,2.4899014830508475,2.368744173728815,2.2103342161016957,1.8313172669491518
2026-04-10T10:04:55,120.0,80.0,9.818274597708596,2.822947563559324,2.729921610169491,2.1817711864406792,2.423620233050847,2.53871875,2.3457457627118665,2.1967526483050865,1.824601165254238
2026-04-10T10:05:25,160.0,80.0,9.90404415200431,2.8775063559322054,2.755143538135595,2.213704978813559,2.4268246822033883,2.5489422669491533,2.324513241525422,2.1846949152542363,1.8217876059322058
2026-04-10T10:05:38,200.0,80.0,10.163797721681169,2.8425295358649776,2.6531503164557004,2.2573670886075954,2.4139324894514784,2.563085443037972,2.2942494725738403,2.1726313291139228,1.8157236286919818
2026-04-10T10:05:59,-240.0,40.0,9.86642646635825,2.912030319148943,2.397859574468086,2.2486037234042535,2.5323696808510636,2.3346861702127666,2.3569659574468127,2.2505308510638278,2.0864436170212777
2026-04-10T10:06:44,-200.0,40.0,9.846138469072221,3.0041774364406795,2.4174973516949185,2.2388077330508493,2.5273585805084755,2.3460105932203383,2.34167372881356,1.9022632415254255,1.900072033898307
2026-04-10T10:06:52,-160.0,40.0,9.954071182376508,2.7314221398305087,2.43848622881356,2.2404353813559332,2.545827860169493,2.43381779661017,2.3633527542372836,1.91827966101695,1.8626355932203413
2026-04-10T10:06:59,-120.0,40.0,9.82155625950853,2.4495785864978874,2.4604905063291147,2.245334915611814,2.5493960970464156,2.4980922995780594,2.3672188818565383,2.066723101265826,1.7495806962025324
2026-04-10T10:07:07,-80.0,40.0,9.869069734124395,2.5330831567796617,2.483189088983049,2.2513840042372855,2.5547542372881398,2.5518342161016965,2.380870762711861,2.090406779661014,1.8778029661016937
2026-04-10T10:07:14,-40.0,40.0,10.000234901343438,2.9762632978723413,2.4857797872340384,2.2588409574468056,2.562837234042554,2.494463829787234,2.37551542553192,2.086432446808513,1.9171425531914883
2026-04-10T10:07:25,0.0,40.0,10.049318984597763,3.1970991561181434,2.419585443037978,2.2922700421940925,2.5614198312236267,2.3663591772151915,2.1321935654008444,2.0589978902953616,1.97584651898734
2026-04-10T10:07:33,40.0,40.0,9.871215204622697,3.2057505296610196,2.356503177966099,2.3032754237288136,2.5055190677966115,2.4541546610169536,2.025318326271187,2.0324851694915256,1.9505248940677997
2026-04-10T10:07:42,80.0,40.0,9.802339966688532,3.08939345991561,2.22416824894515,2.2377025316455708,2.46024947257384,2.5149414556962024,2.1133401898734148,2.02010970464135,1.9312594936708853
