date,time,X,Y,F_mean,F_std,Sensor R1_mean,Sensor R2_mean,Sensor R3_mean,Sensor R4_mean,Sensor R5_mean,Sensor R6_mean,Sensor R7_mean,Sensor R8_mean,Sensor R1_std,Sensor R2_std,Sensor R3_std,Sensor R4_std,Sensor R5_std,Sensor R6_std,Sensor R7_std,Sensor R8_std
2026-04-16,13:19:23.208,-120.0,120.0,10.138157337440898,0.45253031865712456,0.029425,2.31241447368421,2.4399736842105266,2.5516,2.598857894736842,2.5392421052631575,0.029851315789473684,0.03472368421052632,6.123724356957951e-05,0.007796112036193817,0.00275507275771022,0.0042429740686655395,0.007133215727881647,0.005024735215801935,4.898555386575343e-05,5.096030718693974e-05
