date,time,X,Y,F_mean,F_std,Sensor R1_mean,Sensor R2_mean,Sensor R3_mean,Sensor R4_mean,Sensor R5_mean,Sensor R6_mean,Sensor R7_mean,Sensor R8_mean,Sensor R1_std,Sensor R2_std,Sensor R3_std,Sensor R4_std,Sensor R5_std,Sensor R6_std,Sensor R7_std,Sensor R8_std
2026-04-16,14:59:23.102,-40.0,120.0,10.459207323594372,0.13382868485712032,2.7150976562499998,2.313608072916667,2.5495208333333332,2.5510885416666667,2.8727747395833334,2.6041171875,2.337623697916667,3.7606406250000006,0.0033065100679950566,0.0030192319637506026,0.002450995404365813,0.002625800762452675,0.006941150029661264,0.0034037554177716667,0.01343366581431997,0.0005446382830604739
