date,time,X,Y,F_mean,F_std,Sensor R1_mean,Sensor R2_mean,Sensor R3_mean,Sensor R4_mean,Sensor R5_mean,Sensor R6_mean,Sensor R7_mean,Sensor R8_mean,Sensor R1_std,Sensor R2_std,Sensor R3_std,Sensor R4_std,Sensor R5_std,Sensor R6_std,Sensor R7_std,Sensor R8_std
2026-04-16,13:19:26.728,-120.0,120.0,15.152685840764866,0.46747563189412117,0.029444736842105263,2.3873236842105263,2.4217684210526316,2.5507776315789474,2.619309210526316,2.5037684210526314,0.029875000000000006,0.0347157894736842,6.957528456001211e-05,0.014589249993538495,0.004324234356517135,0.0034944118428461945,0.006568311139009553,0.011981564353164853,3.469446951953614e-18,5.5731101538282616e-05
