timestamp,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10T12:54:42,240.0,-40.0,14.776414625301294,2.762689088983049,2.840427966101691,2.6333437500000034,2.5716763771186444,2.444800847457628,2.3794798728813547,2.4815037076271165,2.996090042372881
2026-04-10T12:54:57,-200.0,-80.0,14.92736579570538,2.7315989361702138,3.041059574468084,2.4830547872340407,2.4868053191489348,2.648193085106387,2.381786170212765,2.4117601063829786,2.8465489361702123
2026-04-10T12:55:11,-160.0,-80.0,15.017874441737877,2.6772228723404266,3.0278755319148947,2.4885505319148957,2.4962813829787214,2.6783489361702135,2.5003680851063836,2.4050260638297876,2.8942760638297833
2026-04-10T12:55:19,-120.0,-80.0,15.019047056710297,2.5946707446808497,3.022330319148939,2.49290585106383,2.503925531914894,2.600450531914897,2.5528840425531905,2.3375627659574474,2.9184930851063835
2026-04-10T12:56:01,-80.0,-80.0,14.948784808366334,2.5312404661016945,2.96066419491526,2.5082261652542357,2.517907309322033,2.2934295550847486,2.5673426906779633,2.488346927966102,2.9389427966101658
2026-04-10T12:56:08,-40.0,-80.0,15.000298609210054,2.5418510638297875,2.881557446808509,2.535215425531913,2.5179872340425513,2.599417021276591,2.658477127659571,2.533142021276594,3.0111851063829835
2026-04-10T12:56:30,0.0,-80.0,14.951620776809285,2.7633887711864378,2.857481991525425,2.559582627118643,2.5269851694915255,2.5863840042372903,2.4958331567796583,2.4890180084745754,3.114862817796613
2026-04-10T12:56:38,40.0,-80.0,14.875120622944246,2.9347447033898324,2.981013241525422,2.582699682203387,2.518574682203388,2.6212754237288145,0.9308124999999998,2.452667902542374,3.1262425847457624
2026-04-10T12:56:47,80.0,-80.0,14.744026626552841,2.9016861814345978,2.921522151898732,2.560071729957805,2.394229957805909,2.5764119198312225,1.0580210970464128,2.439338607594935,3.1039672995780583
2026-04-10T12:56:56,120.0,-80.0,14.796282019546892,2.8270005274261556,2.800193037974684,2.4697231012658207,2.368979957805909,2.4979446202531617,1.8471012658227859,2.4305817510548504,3.071903481012657
2026-04-10T12:57:06,160.0,-80.0,14.81093060708276,2.787582627118644,2.773635063559321,2.449652542372881,2.5969486228813587,2.4933659957627143,1.9557791313559314,2.4219724576271178,3.057504766949154
2026-04-10T12:57:17,200.0,-80.0,14.950241237935442,2.776809071729963,2.7925537974683543,2.644553797468359,2.444383966244724,2.467550105485227,2.015687763713081,2.4221186708860736,3.047610232067511
2026-04-10T12:58:06,-160.0,-120.0,14.969400021775284,2.4925513771186463,2.6765259533898282,2.4812415254237288,2.5480407838983035,2.752020127118646,2.4879952330508477,2.4939867584745743,2.5262812500000016
2026-04-10T12:58:18,-120.0,-120.0,15.015774732637484,2.437106461864407,2.6489279661016902,2.4875985169491517,2.552766419491526,2.8195889830508487,2.6215381355932186,2.5220937499999994,2.5409221398305104
2026-04-10T12:58:27,-80.0,-120.0,14.928228856632167,2.3392691489361708,2.5865771276595724,2.4999319148936165,2.554517021276597,2.1955973404255325,2.7325574468085096,2.531813829787238,2.5650085106382963
2026-04-10T12:58:34,-40.0,-120.0,14.987473648003288,2.307478813559323,2.517268008474575,2.527424788135595,2.5563591101694905,2.6970932203389832,2.738525953389827,2.5579274364406794,2.6194030720339003
2026-04-10T12:58:46,0.0,-120.0,15.171813681067169,2.4785420212765956,2.5119867021276567,2.552175000000001,2.5546191489361743,2.6749457446808496,2.663059574468088,2.4752787234042537,2.694453723404256
2026-04-10T12:58:54,40.0,-120.0,15.097342922323472,2.657510106382977,2.634789361702132,2.5561531914893654,2.5199712765957445,2.721509574468083,1.091791489361702,2.434503191489366,2.741237234042551
2026-04-10T12:59:04,80.0,-120.0,15.106283908545018,2.6286144067796604,2.574688559322036,2.5045768008474583,2.416896186440676,2.649585805084742,2.4945031779661018,2.416108050847457,2.7160953389830493
2026-04-10T12:59:12,120.0,-120.0,14.9537613750693,2.5573797669491487,2.438993644067796,2.4802171610169546,2.4282500000000016,2.592908898305088,2.373092690677966,2.4074094279661034,2.7046440677966084
2026-04-10T12:59:19,160.0,-120.0,14.938396530630573,2.5266292372881347,2.409595868644065,2.545905190677967,2.782057733050844,2.5721784957627087,2.49472351694915,2.4000307203389846,2.698325741525427
2026-04-10T12:59:39,-120.0,-160.0,14.858277612340865,2.5022874472573853,2.6694251054852325,2.4959504219409294,2.4515864978902946,2.687448312236286,2.221825949367088,2.612795358649785,2.606812236286918
2026-04-10T12:59:49,-80.0,-160.0,14.97586614169033,2.4391996822033866,2.6251546610169494,2.509611228813561,2.4656922669491506,2.6818199152542386,2.3914385593220295,2.417031779661015,2.6109094279660976
2026-04-10T12:59:57,-40.0,-160.0,15.073091919493992,2.357928723404256,2.53896595744681,2.538529255319148,2.477298404255321,2.308187765957447,2.5576718085106354,2.5111978723404205,2.5942808510638313
2026-04-10T13:00:07,0.0,-160.0,15.296583513009894,2.4547916666666687,2.545725738396622,2.5707531645569617,2.481873945147681,2.6443185654008405,2.906326476793249,2.475901898734171,2.675181962025313
2026-04-10T13:00:17,40.0,-160.0,15.007167646779921,2.617547340425533,2.667245744680855,2.54803829787234,2.4098898936170197,2.6987287234042516,0.9121957446808509,2.4316175531914865,2.7096574468085106
2026-04-10T13:00:25,80.0,-160.0,15.04957573638365,2.594092161016949,2.5789189618644066,2.5102897245762685,2.386738877118643,2.6019496822033887,2.3141795550847473,2.404081038135591,2.690914724576273
2026-04-10T13:00:35,120.0,-160.0,14.95027604754912,2.5301867021276587,2.4641654255319145,2.5922622340425545,2.35017074468085,2.5786250000000024,2.3338824468085106,2.3984425531914884,2.689140425531912
2026-04-10T13:00:49,-80.0,-200.0,15.088470782105656,2.4420873940677987,2.66934957627119,2.5225407838983074,2.5750079449152548,2.5439322033898275,2.3895301906779665,2.4704804025423757,2.612081038135592
2026-04-10T13:00:58,-40.0,-200.0,14.877392481347306,2.384666843220337,2.595983050847457,2.5485079449152535,2.5874237288135613,2.1372139830508483,2.4819036016949148,2.389605402542373,2.601571504237289
2026-04-10T13:01:07,0.0,-200.0,15.172941167391784,2.4267840425531904,2.597432446808513,2.5810547872340424,2.5720765957446803,2.6475037234042524,2.7568856382978755,2.4485345744680873,2.6736441489361717
2026-04-10T13:01:18,40.0,-200.0,15.056634380710879,2.5889872881355935,2.697105932203391,2.543009004237288,2.4614576271186457,2.6882282838983076,2.0926599576271196,2.4497738347457627,2.738971398305083
2026-04-10T13:01:26,80.0,-200.0,15.088773487896,2.56199255319149,2.5657585106382967,2.5533845744680863,2.41463510638298,2.5965734042553215,2.2512553191489366,2.420363829787236,2.7281398936170227
2026-04-10T13:01:39,-40.0,-240.0,14.955867089902629,2.437755296610168,2.6102854872881345,2.548714512711865,2.5899126059322,2.413765360169491,2.2586138771186435,2.48502860169491,2.6455397245762717
2026-04-10T13:01:56,0.0,-240.0,15.250115080701404,2.4278542553191507,2.610990425531915,2.5693452127659593,2.56206329787234,2.654675531914892,2.3451196808510626,2.4110797872340437,2.6614872340425584
2026-04-10T13:02:06,40.0,-240.0,15.175712254661809,2.558074367088611,2.671021624472576,2.5423607594936666,2.4513765822784794,2.573106012658231,2.4253892405063304,2.4267869198312275,2.732394514767931
2026-04-10T13:02:23,0.0,-280.0,15.021476521405914,2.419690957446809,2.6214611702127666,2.5730627659574465,2.5511382978723423,2.42047765957447,2.188187765957448,2.4309265957446815,2.6722186170212754
