date,time,X,Y,F_mean,F_std,Sensor R1_mean,Sensor R2_mean,Sensor R3_mean,Sensor R4_mean,Sensor R5_mean,Sensor R6_mean,Sensor R7_mean,Sensor R8_mean,Sensor R1_std,Sensor R2_std,Sensor R3_std,Sensor R4_std,Sensor R5_std,Sensor R6_std,Sensor R7_std,Sensor R8_std
2026-04-16,13:19:11.658,-120.0,120.0,4.724623931453206,0.16870752352927637,0.029449999999999997,2.22965,2.4608223684210526,2.5461578947368415,2.5618315789473676,2.5440684210526308,0.02984868421052632,0.03473815789473683,7.3448872299752e-05,0.00411738132158881,0.002984090432002914,0.0030189756522568446,0.004789337404076153,0.0033266650174768914,5.0960307186939744e-05,3.66063887980094e-05
