Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,58,-58,20,3.71875,2.94125,3.747,3.6585,3.2225,3.8000000000000003,3.800125,3.492375
2,58,-58,20,2.462,2.687625,2.5065,3.416125,2.765625,3.800625,3.24675,3.1746250000000003
1-2,58,-58,20,1.2567499999999998,0.253625,1.2405,0.242375,0.45687500000000014,-0.0006249999999998757,0.553375,0.31774999999999975
