Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,232,-174,20,3.7135000000000002,2.9370000000000003,3.744,3.6535,3.22025,3.8003750000000003,3.7996250000000003,3.49325
2,232,-174,20,3.26425,2.727125,3.07625,3.36075,3.032375,2.984625,3.800875,3.2275
1-2,232,-174,20,0.44925000000000015,0.20987500000000026,0.6677500000000003,0.2927500000000003,0.18787500000000001,0.8157500000000004,-0.0012499999999997513,0.26575000000000015
