Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,0,-116,20,3.7045,2.9345,3.744,3.65475,3.2145,3.799875,3.8003750000000003,3.48825
2,0,-116,20,2.066375,2.622875,2.7895,3.391125,2.520625,3.8000000000000003,3.78525,3.238125
1-2,0,-116,20,1.638125,0.3116249999999998,0.9545000000000003,0.2636249999999998,0.6938750000000002,-0.00012500000000015277,0.015125000000000277,0.2501249999999997
