Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,116,-116,20,3.71875,2.93275,3.745625,3.65475,3.22175,3.7996250000000003,3.80025,3.497375
2,116,-116,20,2.794125,2.674875,2.4747500000000002,3.38875,2.92625,3.800125,2.971,3.1535
1-2,116,-116,20,0.9246249999999998,0.25787499999999985,1.2708749999999998,0.266,0.2955000000000001,-0.0004999999999997229,0.82925,0.3438749999999997
