channel names:							
002_-232_290_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	002_-232_290_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	002_-232_290_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	002_-232_290_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	002_-232_290_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	002_-232_290_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	002_-232_290_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	002_-232_290_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,890563E-1	8,818543E-3	-7,558644E-1	3,217284E-1	-2,493632E-1	-5,147660E-1	-8,009913E-2	-1,169832E-1
2,890563E-1	8,937752E-3	-7,559002E-1	3,218953E-1	-2,491963E-1	-5,145038E-1	-7,986071E-2	-1,169117E-1
2,890324E-1	9,021199E-3	-7,558286E-1	3,220025E-1	-2,492559E-1	-5,144442E-1	-7,974150E-2	-1,169475E-1
2,891397E-1	9,092724E-3	-7,558406E-1	3,220502E-1	-2,493513E-1	-5,146349E-1	-7,974150E-2	-1,170548E-1
2,890205E-1	8,890069E-3	-7,558167E-1	3,215019E-1	-2,493632E-1	-5,147184E-1	-7,986071E-2	-1,170905E-1
2,888417E-1	8,735096E-3	-7,558644E-1	3,210846E-1	-2,491487E-1	-5,149687E-1	-7,982495E-2	-1,170428E-1
2,888655E-1	8,723176E-3	-7,558763E-1	3,210966E-1	-2,490891E-1	-5,149806E-1	-7,981303E-2	-1,170309E-1
2,890205E-1	8,806622E-3	-7,559121E-1	3,212396E-1	-2,491367E-1	-5,148137E-1	-7,995608E-2	-1,169713E-1
2,890444E-1	8,854306E-3	-7,559955E-1	3,217999E-1	-2,491963E-1	-5,146468E-1	-7,980111E-2	-1,169356E-1
2,890563E-1	8,913910E-3	-7,559717E-1	3,219787E-1	-2,492083E-1	-5,145515E-1	-7,974150E-2	-1,169356E-1
2,891159E-1	8,901989E-3	-7,558048E-1	3,218595E-1	-2,490771E-1	-5,147303E-1	-7,963421E-2	-1,169952E-1
2,889967E-1	8,842385E-3	-7,558286E-1	3,215019E-1	-2,492679E-1	-5,149091E-1	-7,980111E-2	-1,170786E-1
2,888536E-1	8,747017E-3	-7,559121E-1	3,212754E-1	-2,493036E-1	-5,150402E-1	-7,988455E-2	-1,170428E-1
2,889371E-1	8,747017E-3	-7,558525E-1	3,214899E-1	-2,491725E-1	-5,149925E-1	-7,983687E-2	-1,170786E-1
2,890682E-1	8,890069E-3	-7,558644E-1	3,219310E-1	-2,496017E-1	-5,146826E-1	-8,009913E-2	-1,170786E-1
2,891993E-1	8,901989E-3	-7,558525E-1	3,220502E-1	-2,495659E-1	-5,145515E-1	-7,996800E-2	-1,168759E-1
2,890682E-1	8,901989E-3	-7,558763E-1	3,219787E-1	-2,493990E-1	-5,145515E-1	-7,975342E-2	-1,167448E-1
2,890324E-1	8,866227E-3	-7,559121E-1	3,216688E-1	-2,493513E-1	-5,147303E-1	-7,989647E-2	-1,169952E-1
2,890444E-1	8,639729E-3	-7,558644E-1	3,212992E-1	-2,491725E-1	-5,148614E-1	-7,988455E-2	-1,171263E-1
2,889013E-1	8,603966E-3	-7,558882E-1	3,212634E-1	-2,492321E-1	-5,148614E-1	-7,988455E-2	-1,171859E-1
2,890205E-1	8,615887E-3	-7,558167E-1	3,213230E-1	-2,493275E-1	-5,147541E-1	-7,996800E-2	-1,171024E-1
2,890444E-1	8,627808E-3	-7,558525E-1	3,212992E-1	-2,493394E-1	-5,147780E-1	-7,983687E-2	-1,170071E-1
2,889371E-1	8,758938E-3	-7,559240E-1	3,212873E-1	-2,493513E-1	-5,148018E-1	-7,972958E-2	-1,170309E-1
2,890205E-1	8,723176E-3	-7,559121E-1	3,214303E-1	-2,494348E-1	-5,148256E-1	-7,974150E-2	-1,171263E-1
2,891874E-1	8,758938E-3	-7,558882E-1	3,214780E-1	-2,495301E-1	-5,148972E-1	-7,984879E-2	-1,171263E-1
2,891397E-1	8,806622E-3	-7,559598E-1	3,212992E-1	-2,494109E-1	-5,148495E-1	-7,964613E-2	-1,170667E-1
2,891278E-1	8,758938E-3	-7,559121E-1	3,215138E-1	-2,493632E-1	-5,147422E-1	-7,969382E-2	-1,169952E-1
2,891516E-1	8,830464E-3	-7,559121E-1	3,215019E-1	-2,492798E-1	-5,147780E-1	-7,999184E-2	-1,170786E-1
2,890801E-1	8,818543E-3	-7,559598E-1	3,216568E-1	-2,490414E-1	-5,147780E-1	-8,011105E-2	-1,171501E-1
2,890086E-1	8,854306E-3	-7,559478E-1	3,218356E-1	-2,490771E-1	-5,147303E-1	-8,011105E-2	-1,171024E-1
2,890682E-1	8,711255E-3	-7,559598E-1	3,218833E-1	-2,489818E-1	-5,148614E-1	-8,002760E-2	-1,170071E-1
2,890801E-1	8,699334E-3	-7,558286E-1	3,218595E-1	-2,489102E-1	-5,147303E-1	-8,005145E-2	-1,169356E-1
2,891278E-1	8,723176E-3	-7,559240E-1	3,218476E-1	-2,490771E-1	-5,147541E-1	-8,005145E-2	-1,169475E-1
2,890205E-1	8,758938E-3	-7,558525E-1	3,215972E-1	-2,493990E-1	-5,148256E-1	-8,009913E-2	-1,170786E-1
2,889848E-1	8,747017E-3	-7,558763E-1	3,214423E-1	-2,493632E-1	-5,148495E-1	-8,013489E-2	-1,170548E-1
2,890324E-1	8,770859E-3	-7,559240E-1	3,216330E-1	-2,491963E-1	-5,148495E-1	-7,996800E-2	-1,170071E-1
2,890682E-1	8,794701E-3	-7,558763E-1	3,217641E-1	-2,493871E-1	-5,147303E-1	-7,993224E-2	-1,170071E-1
2,891040E-1	8,830464E-3	-7,558763E-1	3,218118E-1	-2,491367E-1	-5,147064E-1	-7,992032E-2	-1,169117E-1
2,890205E-1	8,961594E-3	-7,558286E-1	3,217403E-1	-2,492202E-1	-5,147184E-1	-7,994416E-2	-1,169475E-1
2,889967E-1	8,842385E-3	-7,559240E-1	3,216449E-1	-2,491844E-1	-5,148256E-1	-8,013489E-2	-1,171382E-1
2,890086E-1	8,866227E-3	-7,558525E-1	3,218476E-1	-2,490294E-1	-5,147422E-1	-8,008721E-2	-1,170309E-1
2,890324E-1	8,901989E-3	-7,559121E-1	3,219549E-1	-2,491844E-1	-5,146230E-1	-7,994416E-2	-1,170667E-1
2,890801E-1	8,818543E-3	-7,559240E-1	3,220025E-1	-2,493275E-1	-5,145753E-1	-7,984879E-2	-1,168402E-1
2,891159E-1	8,937752E-3	-7,559359E-1	3,217403E-1	-2,493275E-1	-5,147541E-1	-7,978919E-2	-1,168759E-1
2,889848E-1	8,818543E-3	-7,559359E-1	3,214184E-1	-2,495182E-1	-5,149449E-1	-7,997992E-2	-1,169236E-1
2,889013E-1	8,699334E-3	-7,558763E-1	3,211323E-1	-2,492440E-1	-5,149329E-1	-8,009913E-2	-1,171620E-1
2,888536E-1	8,794701E-3	-7,558644E-1	3,211085E-1	-2,492679E-1	-5,149806E-1	-8,018258E-2	-1,170905E-1
2,890324E-1	8,973515E-3	-7,559359E-1	3,215257E-1	-2,493155E-1	-5,148614E-1	-7,988455E-2	-1,168759E-1
2,890563E-1	8,973515E-3	-7,559240E-1	3,217880E-1	-2,493036E-1	-5,146945E-1	-7,981303E-2	-1,168759E-1
2,891397E-1	9,068882E-3	-7,558286E-1	3,218595E-1	-2,489698E-1	-5,147780E-1	-7,976534E-2	-1,168521E-1
2,890801E-1	8,985436E-3	-7,558286E-1	3,215972E-1	-2,490652E-1	-5,149449E-1	-7,995608E-2	-1,169713E-1
2,890205E-1	8,747017E-3	-7,559121E-1	3,212992E-1	-2,490175E-1	-5,149806E-1	-8,001568E-2	-1,170667E-1
2,889848E-1	8,901989E-3	-7,558882E-1	3,212277E-1	-2,489341E-1	-5,150402E-1	-7,997992E-2	-1,171144E-1
2,890563E-1	8,878148E-3	-7,559717E-1	3,215853E-1	-2,490771E-1	-5,147780E-1	-7,984879E-2	-1,170548E-1
2,891397E-1	8,890069E-3	-7,559478E-1	3,219429E-1	-2,492083E-1	-5,146230E-1	-7,972958E-2	-1,170428E-1
2,891159E-1	8,985436E-3	-7,559121E-1	3,221098E-1	-2,492440E-1	-5,145753E-1	-7,963421E-2	-1,169594E-1
2,890086E-1	8,782780E-3	-7,558286E-1	3,217760E-1	-2,491010E-1	-5,146111E-1	-7,988455E-2	-1,170190E-1
2,889609E-1	8,830464E-3	-7,558167E-1	3,213588E-1	-2,491248E-1	-5,149329E-1	-8,005145E-2	-1,169594E-1
2,891278E-1	8,818543E-3	-7,559598E-1	3,214065E-1	-2,491367E-1	-5,148733E-1	-8,007529E-2	-1,169832E-1
2,890801E-1	8,878148E-3	-7,558406E-1	3,215853E-1	-2,493871E-1	-5,147899E-1	-8,011105E-2	-1,168998E-1
2,891397E-1	8,901989E-3	-7,557571E-1	3,218356E-1	-2,492202E-1	-5,146111E-1	-7,986071E-2	-1,168879E-1
2,891278E-1	8,997357E-3	-7,558048E-1	3,218118E-1	-2,491963E-1	-5,146468E-1	-7,965806E-2	-1,168521E-1
2,891755E-1	8,985436E-3	-7,559478E-1	3,216092E-1	-2,491010E-1	-5,148972E-1	-7,994416E-2	-1,169952E-1
2,890086E-1	8,770859E-3	-7,558406E-1	3,212992E-1	-2,488983E-1	-5,149091E-1	-8,013489E-2	-1,171024E-1
2,889728E-1	8,866227E-3	-7,559359E-1	3,212634E-1	-2,490891E-1	-5,149568E-1	-8,013489E-2	-1,171263E-1
2,891040E-1	8,949673E-3	-7,558644E-1	3,216092E-1	-2,491725E-1	-5,148376E-1	-8,006337E-2	-1,170190E-1
2,891516E-1	8,925831E-3	-7,558048E-1	3,217164E-1	-2,494705E-1	-5,146230E-1	-7,992032E-2	-1,168521E-1
2,890324E-1	9,009278E-3	-7,559121E-1	3,217045E-1	-2,493752E-1	-5,146587E-1	-8,001568E-2	-1,168163E-1
2,889132E-1	8,913910E-3	-7,558525E-1	3,213707E-1	-2,494109E-1	-5,147064E-1	-8,024218E-2	-1,169832E-1
2,890086E-1	8,782780E-3	-7,558882E-1	3,212158E-1	-2,492798E-1	-5,148852E-1	-8,034947E-2	-1,170548E-1
2,891159E-1	8,961594E-3	-7,559002E-1	3,212754E-1	-2,489579E-1	-5,149091E-1	-8,009913E-2	-1,170309E-1
2,891040E-1	8,997357E-3	-7,559836E-1	3,215853E-1	-2,491010E-1	-5,147660E-1	-8,024218E-2	-1,170667E-1
2,890324E-1	8,830464E-3	-7,559478E-1	3,215495E-1	-2,492679E-1	-5,147184E-1	-8,020642E-2	-1,169713E-1
2,891397E-1	8,878148E-3	-7,559478E-1	3,217880E-1	-2,491725E-1	-5,147184E-1	-8,012297E-2	-1,170309E-1
2,890324E-1	8,830464E-3	-7,559836E-1	3,216926E-1	-2,493871E-1	-5,147541E-1	-8,020642E-2	-1,169832E-1
2,891516E-1	8,866227E-3	-7,557929E-1	3,214661E-1	-2,495301E-1	-5,148018E-1	-8,023026E-2	-1,169952E-1
2,890563E-1	8,878148E-3	-7,558048E-1	3,214065E-1	-2,494944E-1	-5,147899E-1	-8,008721E-2	-1,170905E-1
2,890205E-1	8,806622E-3	-7,559002E-1	3,213946E-1	-2,494109E-1	-5,148256E-1	-8,007529E-2	-1,170309E-1
2,891636E-1	8,890069E-3	-7,557452E-1	3,215615E-1	-2,492917E-1	-5,148018E-1	-8,014681E-2	-1,170190E-1
2,891278E-1	8,901989E-3	-7,559121E-1	3,218476E-1	-2,493155E-1	-5,146230E-1	-7,997992E-2	-1,170905E-1
2,892112E-1	8,866227E-3	-7,559240E-1	3,218714E-1	-2,491844E-1	-5,145634E-1	-8,006337E-2	-1,169952E-1
2,891516E-1	8,961594E-3	-7,558763E-1	3,216926E-1	-2,491606E-1	-5,146468E-1	-7,986071E-2	-1,169713E-1
2,890920E-1	8,806622E-3	-7,558644E-1	3,215019E-1	-2,492440E-1	-5,147660E-1	-7,977726E-2	-1,170071E-1
2,891040E-1	8,842385E-3	-7,558882E-1	3,213350E-1	-2,492679E-1	-5,148852E-1	-7,986071E-2	-1,170309E-1
2,890444E-1	8,878148E-3	-7,558644E-1	3,215376E-1	-2,493275E-1	-5,148614E-1	-7,995608E-2	-1,171024E-1
2,890801E-1	8,890069E-3	-7,559002E-1	3,215138E-1	-2,495182E-1	-5,147422E-1	-7,996800E-2	-1,168998E-1
2,890801E-1	8,985436E-3	-7,559240E-1	3,216449E-1	-2,492202E-1	-5,146826E-1	-7,978919E-2	-1,168998E-1
2,890563E-1	9,033120E-3	-7,558882E-1	3,218356E-1	-2,491725E-1	-5,146587E-1	-7,988455E-2	-1,168640E-1
2,891040E-1	8,854306E-3	-7,558286E-1	3,217284E-1	-2,491606E-1	-5,147184E-1	-8,001568E-2	-1,169117E-1
2,891636E-1	8,913910E-3	-7,559002E-1	3,214899E-1	-2,491248E-1	-5,148614E-1	-8,021834E-2	-1,170905E-1
2,889967E-1	8,890069E-3	-7,559240E-1	3,214542E-1	-2,492798E-1	-5,148614E-1	-7,996800E-2	-1,170548E-1
2,890086E-1	8,937752E-3	-7,558167E-1	3,214184E-1	-2,492917E-1	-5,147303E-1	-7,987263E-2	-1,170548E-1
2,890324E-1	9,068882E-3	-7,559359E-1	3,213707E-1	-2,491487E-1	-5,148733E-1	-7,990839E-2	-1,170667E-1
2,891278E-1	8,925831E-3	-7,558763E-1	3,212754E-1	-2,492440E-1	-5,149091E-1	-8,000376E-2	-1,170428E-1
2,890920E-1	8,854306E-3	-7,559598E-1	3,214899E-1	-2,491010E-1	-5,148376E-1	-7,996800E-2	-1,168879E-1
2,891040E-1	9,009278E-3	-7,560313E-1	3,215972E-1	-2,491606E-1	-5,147303E-1	-7,990839E-2	-1,170190E-1
2,891397E-1	8,973515E-3	-7,559836E-1	3,218356E-1	-2,491606E-1	-5,147422E-1	-7,968190E-2	-1,169356E-1
2,890801E-1	9,021199E-3	-7,559240E-1	3,220025E-1	-2,492440E-1	-5,146826E-1	-7,966998E-2	-1,168521E-1
2,891755E-1	8,973515E-3	-7,559002E-1	3,217999E-1	-2,493513E-1	-5,145872E-1	-7,978919E-2	-1,168879E-1
2,890801E-1	8,925831E-3	-7,558644E-1	3,216926E-1	-2,492679E-1	-5,146707E-1	-7,987263E-2	-1,168521E-1
2,890086E-1	8,937752E-3	-7,559240E-1	3,215972E-1	-2,493036E-1	-5,147184E-1	-7,986071E-2	-1,169594E-1
2,890324E-1	8,818543E-3	-7,559121E-1	3,215257E-1	-2,492440E-1	-5,147541E-1	-7,971766E-2	-1,169952E-1
2,890682E-1	8,961594E-3	-7,557690E-1	3,216568E-1	-2,491606E-1	-5,147064E-1	-7,959845E-2	-1,168998E-1
2,891636E-1	8,985436E-3	-7,558525E-1	3,217522E-1	-2,492559E-1	-5,146587E-1	-7,944348E-2	-1,169832E-1
2,891516E-1	8,937752E-3	-7,558406E-1	3,217522E-1	-2,491963E-1	-5,146945E-1	-7,949116E-2	-1,168998E-1
2,890444E-1	8,878148E-3	-7,558286E-1	3,217164E-1	-2,492321E-1	-5,147660E-1	-7,949116E-2	-1,169475E-1
2,889728E-1	8,878148E-3	-7,558644E-1	3,214542E-1	-2,493513E-1	-5,148256E-1	-7,968190E-2	-1,169713E-1
2,890682E-1	8,890069E-3	-7,558167E-1	3,214542E-1	-2,491129E-1	-5,147541E-1	-7,952693E-2	-1,170428E-1
2,890801E-1	8,949673E-3	-7,557809E-1	3,216449E-1	-2,492083E-1	-5,146707E-1	-7,959845E-2	-1,169475E-1
2,891516E-1	9,033120E-3	-7,557809E-1	3,217164E-1	-2,494109E-1	-5,146111E-1	-7,968190E-2	-1,168640E-1
2,891159E-1	8,973515E-3	-7,558763E-1	3,218356E-1	-2,493155E-1	-5,145872E-1	-7,965806E-2	-1,168879E-1
2,890324E-1	8,997357E-3	-7,558525E-1	3,215972E-1	-2,491129E-1	-5,146111E-1	-7,972958E-2	-1,168283E-1
2,890563E-1	8,806622E-3	-7,558406E-1	3,215495E-1	-2,491963E-1	-5,147422E-1	-7,988455E-2	-1,170667E-1
2,890444E-1	8,830464E-3	-7,558167E-1	3,215376E-1	-2,492798E-1	-5,147303E-1	-7,986071E-2	-1,170548E-1
2,890444E-1	8,806622E-3	-7,559002E-1	3,217164E-1	-2,493155E-1	-5,147541E-1	-7,959845E-2	-1,169832E-1
2,890920E-1	8,747017E-3	-7,559002E-1	3,219429E-1	-2,494109E-1	-5,146468E-1	-7,952693E-2	-1,170667E-1
2,890563E-1	8,830464E-3	-7,558763E-1	3,218356E-1	-2,493513E-1	-5,147660E-1	-7,957461E-2	-1,169594E-1
2,890563E-1	8,818543E-3	-7,559717E-1	3,217284E-1	-2,492440E-1	-5,147899E-1	-7,978919E-2	-1,170428E-1
2,889728E-1	8,782780E-3	-7,559717E-1	3,214899E-1	-2,493275E-1	-5,149449E-1	-7,984879E-2	-1,171859E-1
2,890205E-1	8,866227E-3	-7,558882E-1	3,214542E-1	-2,492798E-1	-5,148972E-1	-7,999184E-2	-1,170905E-1
2,889967E-1	8,794701E-3	-7,559002E-1	3,215734E-1	-2,492917E-1	-5,148137E-1	-7,977726E-2	-1,170667E-1
2,890086E-1	8,758938E-3	-7,558882E-1	3,215257E-1	-2,491725E-1	-5,147899E-1	-7,987263E-2	-1,170428E-1
2,889967E-1	8,854306E-3	-7,558644E-1	3,214780E-1	-2,493394E-1	-5,148256E-1	-7,992032E-2	-1,172336E-1
2,889371E-1	8,794701E-3	-7,559002E-1	3,214780E-1	-2,493513E-1	-5,148852E-1	-7,990839E-2	-1,172455E-1
2,889490E-1	8,818543E-3	-7,559121E-1	3,212992E-1	-2,493275E-1	-5,148614E-1	-7,992032E-2	-1,171024E-1
2,889490E-1	8,782780E-3	-7,559836E-1	3,212277E-1	-2,492083E-1	-5,148852E-1	-7,989647E-2	-1,170428E-1
2,889490E-1	8,747017E-3	-7,559955E-1	3,215019E-1	-2,491487E-1	-5,148137E-1	-7,989647E-2	-1,169475E-1
2,889728E-1	8,687413E-3	-7,560670E-1	3,216568E-1	-2,492202E-1	-5,147899E-1	-7,995608E-2	-1,169713E-1
2,889490E-1	8,615887E-3	-7,559717E-1	3,217284E-1	-2,491129E-1	-5,148495E-1	-7,983687E-2	-1,171144E-1
2,889967E-1	8,735096E-3	-7,560313E-1	3,215734E-1	-2,491248E-1	-5,148018E-1	-7,992032E-2	-1,171024E-1
2,889490E-1	8,735096E-3	-7,559121E-1	3,214661E-1	-2,490294E-1	-5,147899E-1	-8,012297E-2	-1,169594E-1
2,889371E-1	8,747017E-3	-7,559359E-1	3,214303E-1	-2,491487E-1	-5,148495E-1	-7,996800E-2	-1,169594E-1
2,889132E-1	8,723176E-3	-7,559717E-1	3,214780E-1	-2,494467E-1	-5,148733E-1	-7,989647E-2	-1,171263E-1
2,888417E-1	8,735096E-3	-7,559955E-1	3,215853E-1	-2,492798E-1	-5,148018E-1	-7,989647E-2	-1,170786E-1
2,889013E-1	8,782780E-3	-7,559836E-1	3,217164E-1	-2,493275E-1	-5,146707E-1	-8,003953E-2	-1,169832E-1
2,889371E-1	8,770859E-3	-7,560074E-1	3,216211E-1	-2,492917E-1	-5,147303E-1	-8,003953E-2	-1,169952E-1
2,888655E-1	8,770859E-3	-7,560074E-1	3,213230E-1	-2,492917E-1	-5,149329E-1	-8,015873E-2	-1,170548E-1
2,886390E-1	8,484757E-3	-7,560790E-1	3,210966E-1	-2,492321E-1	-5,150879E-1	-8,012297E-2	-1,171024E-1
2,886033E-1	8,389390E-3	-7,562101E-1	3,210131E-1	-2,492321E-1	-5,150045E-1	-8,012297E-2	-1,171740E-1
2,886986E-1	8,484757E-3	-7,561863E-1	3,211204E-1	-2,492440E-1	-5,148614E-1	-8,023026E-2	-1,171978E-1
2,887821E-1	8,627808E-3	-7,561386E-1	3,216211E-1	-2,491129E-1	-5,148256E-1	-7,989647E-2	-1,170309E-1
2,889013E-1	8,723176E-3	-7,560194E-1	3,217760E-1	-2,491844E-1	-5,147541E-1	-7,987263E-2	-1,169594E-1
2,889132E-1	8,735096E-3	-7,559359E-1	3,216211E-1	-2,492083E-1	-5,148376E-1	-8,000376E-2	-1,169475E-1
2,888894E-1	8,794701E-3	-7,559836E-1	3,213350E-1	-2,491010E-1	-5,150283E-1	-7,977726E-2	-1,171024E-1
2,888059E-1	8,592045E-3	-7,560670E-1	3,211204E-1	-2,492083E-1	-5,151356E-1	-8,005145E-2	-1,172217E-1
2,888179E-1	8,651650E-3	-7,560790E-1	3,211323E-1	-2,493036E-1	-5,151356E-1	-8,013489E-2	-1,171263E-1
2,889609E-1	8,794701E-3	-7,559836E-1	3,214065E-1	-2,493155E-1	-5,149806E-1	-7,994416E-2	-1,169594E-1
2,891040E-1	8,842385E-3	-7,560551E-1	3,215138E-1	-2,494824E-1	-5,147422E-1	-7,984879E-2	-1,167567E-1
2,891874E-1	8,830464E-3	-7,559121E-1	3,213946E-1	-2,492917E-1	-5,148256E-1	-7,995608E-2	-1,168163E-1
2,890682E-1	8,806622E-3	-7,559002E-1	3,211919E-1	-2,491010E-1	-5,149687E-1	-8,017066E-2	-1,169475E-1
2,889967E-1	8,794701E-3	-7,560790E-1	3,210369E-1	-2,490414E-1	-5,150045E-1	-8,031371E-2	-1,170786E-1
2,890324E-1	8,532441E-3	-7,559955E-1	3,212754E-1	-2,488387E-1	-5,149568E-1	-8,025410E-2	-1,170667E-1
2,889728E-1	8,663571E-3	-7,560670E-1	3,214899E-1	-2,490891E-1	-5,148256E-1	-8,033755E-2	-1,170905E-1
2,890444E-1	8,735096E-3	-7,560194E-1	3,216926E-1	-2,490175E-1	-5,147541E-1	-8,030179E-2	-1,169475E-1
2,891397E-1	8,758938E-3	-7,560551E-1	3,218356E-1	-2,490533E-1	-5,146349E-1	-8,018258E-2	-1,168998E-1
2,890563E-1	8,663571E-3	-7,559598E-1	3,216926E-1	-2,491487E-1	-5,148018E-1	-8,054020E-2	-1,170428E-1
2,890086E-1	8,603966E-3	-7,559836E-1	3,213111E-1	-2,490414E-1	-5,149687E-1	-8,040907E-2	-1,170071E-1
2,890086E-1	8,639729E-3	-7,561147E-1	3,211085E-1	-2,493155E-1	-5,150402E-1	-8,036139E-2	-1,171263E-1
2,891397E-1	8,675492E-3	-7,560909E-1	3,212873E-1	-2,494944E-1	-5,149091E-1	-8,027794E-2	-1,171024E-1
2,891993E-1	8,723176E-3	-7,559836E-1	3,215138E-1	-2,493990E-1	-5,148256E-1	-8,038523E-2	-1,170548E-1
2,891993E-1	8,699334E-3	-7,560432E-1	3,216926E-1	-2,492917E-1	-5,146945E-1	-8,026602E-2	-1,169117E-1
2,893066E-1	8,806622E-3	-7,560551E-1	3,215972E-1	-2,492321E-1	-5,146826E-1	-8,008721E-2	-1,169475E-1
2,892470E-1	8,878148E-3	-7,559717E-1	3,214303E-1	-2,491963E-1	-5,148018E-1	-8,030179E-2	-1,169475E-1
2,891993E-1	8,818543E-3	-7,560551E-1	3,211800E-1	-2,491725E-1	-5,149568E-1	-8,030179E-2	-1,169952E-1
2,891993E-1	8,687413E-3	-7,560074E-1	3,211204E-1	-2,491129E-1	-5,148733E-1	-8,044484E-2	-1,171144E-1
2,891278E-1	8,627808E-3	-7,559955E-1	3,211800E-1	-2,491487E-1	-5,149210E-1	-8,028986E-2	-1,170786E-1
2,891159E-1	8,508599E-3	-7,559836E-1	3,214423E-1	-2,492440E-1	-5,148137E-1	-8,012297E-2	-1,169832E-1
2,890563E-1	8,460915E-3	-7,559598E-1	3,215853E-1	-2,494467E-1	-5,147780E-1	-8,021834E-2	-1,171024E-1
2,887225E-1	8,448994E-3	-7,561386E-1	3,215138E-1	-2,493632E-1	-5,150045E-1	-8,014681E-2	-1,171263E-1
2,887106E-1	8,353627E-3	-7,560432E-1	3,213350E-1	-2,493871E-1	-5,150045E-1	-8,012297E-2	-1,172336E-1
2,887344E-1	8,437073E-3	-7,560670E-1	3,212396E-1	-2,493275E-1	-5,149329E-1	-8,019450E-2	-1,172574E-1
2,889013E-1	8,484757E-3	-7,559836E-1	3,214065E-1	-2,493752E-1	-5,147660E-1	-8,012297E-2	-1,170905E-1
