Datei_ID,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
26,-174,58,10,3.1195,2.4545,2.9053750000000003,2.8000000000000003,3.297875,2.9315,3.138875,3.098875
27,-174,0,10,3.116625,2.066125,3.067125,2.8725,3.324625,2.861,3.107625,3.102125
28,-174,-58,10,2.9665,2.500625,3.0111250000000003,2.89975,3.36325,2.949375,3.08725,3.0925
29,-174,-116,10,2.8192500000000003,2.92325,2.9465,2.897125,3.3895,3.115875,3.081875,3.090875
30,-174,-174,10,2.759375,3.183875,2.924375,2.883625,3.39925,3.25025,3.072375,3.089125
31,-174,-232,10,2.716125,3.4375,2.951625,2.9535,3.419,3.36925,3.090375,3.12025
32,-174,-290,10,2.664,3.621375,3.0185,2.996875,3.4335,3.46225,3.11475,3.130875
33,-116,290,10,3.144,3.634125,2.86525,2.832375,3.334375,3.5175,3.2182500000000003,3.110375
34,-116,232,10,3.0972500000000003,3.431625,2.80275,2.670625,3.3005,3.399625,3.1946250000000003,3.07375
35,-116,174,10,3.071875,3.161125,2.825125,2.586625,3.299,3.234625,3.177,3.056125
36,-116,116,10,3.076375,2.89525,2.889,2.589375,3.3080000000000003,3.08425,3.16675,3.063
37,-116,58,10,3.095625,2.582375,2.988125,2.623625,3.325,2.91475,3.147125,3.063375
38,-116,0,10,3.088375,2.3105,3.0525,2.67925,3.345875,2.8165,3.114,3.051
39,-116,-58,10,2.985875,2.594875,3.017,2.73625,3.374375,2.930125,3.093125,3.05025
40,-116,-116,10,2.884875,2.95125,2.97125,2.755125,3.3861250000000003,3.11575,3.081,3.0525
41,-116,-174,10,2.813125,3.20825,2.955625,2.771,3.4021250000000003,3.25025,3.076875,3.058625
42,-116,-232,10,2.75725,3.441375,2.97575,2.831375,3.411125,3.383625,3.08775,3.08375
43,-116,-290,10,2.788125,3.654375,3.028125,2.94075,3.42975,3.505875,3.1321250000000003,3.111125
44,-58,290,10,3.131625,3.674875,3.040375,2.643875,3.3941250000000003,3.569375,3.202125,3.067125
45,-58,232,10,3.101375,3.4775,2.98225,2.452375,3.356875,3.4355,3.184,3.0347500000000003
46,-58,174,10,3.09575,3.2715,3.00975,2.365,3.34975,3.2843750000000003,3.183125,3.025875
47,-58,116,10,3.09075,3.002,3.0145,2.364125,3.342125,3.0975,3.1746250000000003,3.018625
48,-58,58,10,3.1015,2.7960000000000003,3.060625,2.38725,3.3425,2.932875,3.169375,3.00875
49,-58,0,10,3.10875,2.574125,3.06575,2.48875,3.356,2.825875,3.14425,3.011
50,-58,-58,10,3.036375,2.765,3.0151250000000003,2.554375,3.378625,2.951,3.109,3.007
51,-58,-116,10,2.986875,3.036,2.98925,2.5745,3.384625,3.10925,3.1088750000000003,3.005375
52,-58,-174,10,2.935375,3.251375,2.979625,2.6125000000000003,3.3933750000000003,3.255125,3.113875,3.025
53,-58,-232,10,2.918625,3.49275,2.996125,2.69125,3.39875,3.398,3.138375,3.0315
54,-58,-290,10,2.924375,3.648875,3.025125,2.8312500000000003,3.41025,3.5303750000000003,3.17375,3.073375
55,0,290,10,3.1135,3.714,3.25,1.71625,3.40225,3.600125,3.188,3.024625
56,0,232,10,3.108125,3.569875,3.20175,1.980875,3.367875,3.449875,3.170375,2.986
57,0,174,10,3.106125,3.382,3.15375,2.035625,3.3548750000000003,3.281375,3.167875,2.9765
58,0,116,10,3.11575,3.18475,3.119875,2.124625,3.3525,3.101875,3.1695,2.972125
59,0,58,10,3.129375,2.972375,3.096,2.24375,3.35625,2.90925,3.1710000000000003,2.9595
60,0,0,10,3.12,2.880875,3.07525,2.37375,3.351125,2.811875,3.185875,2.95
61,0,-58,10,3.138375,2.970375,3.03,2.447625,3.367875,2.9718750000000003,3.146375,2.957375
62,0,-116,10,3.11925,3.174125,3.008,2.46125,3.3628750000000003,3.117375,3.1425,2.911875
63,0,-174,10,3.116625,3.361875,2.9965,2.504875,3.361125,3.28,3.162375,2.917125
64,0,-232,10,3.167625,3.558875,3.005125,2.5865,3.362375,3.442125,3.202375,2.888625
65,0,-290,10,3.22575,3.704875,3.024125,2.744625,3.3845,3.572875,3.2565,2.781875
66,58,290,10,3.1335,3.675125,3.17675,2.775875,2.999375,3.525125,3.193875,3.087
67,58,232,10,3.13475,3.551375,3.147125,2.637,3.053,3.36875,3.1655,3.05975
68,58,174,10,3.134625,3.392875,3.119875,2.51,3.159625,3.161125,3.151625,3.02025
69,58,116,10,3.13125,3.208,3.090375,2.492,3.237,2.959125,3.159125,3.02225
70,58,58,10,3.126,2.988625,3.071125,2.509375,3.3045,2.699,3.1745,3.020125
71,58,0,10,3.108,2.8777500000000003,3.06,2.57775,3.35425,2.5455,3.18425,3.013
72,58,-58,10,3.0968750000000003,3.04525,3.053875,2.55775,3.324125,2.7880000000000003,3.110875,2.9675
73,58,-116,10,3.1185,3.2763750000000003,3.04625,2.601625,3.341375,3.036375,3.075375,2.981125
74,58,-174,10,3.143125,3.423125,3.043125,2.638625,3.32675,3.216375,3.0115,2.99
75,58,-232,10,3.170375,3.551875,3.046875,2.703125,3.328125,3.376625,2.96225,3.012125
76,58,-290,10,3.200875,3.683625,3.065125,2.8472500000000003,3.367875,3.54825,2.971125,3.029625
77,116,290,10,3.160375,3.58475,3.1425,2.851125,2.834,3.481125,3.202125,3.091125
78,116,232,10,3.149,3.4445,3.104625,2.734375,2.829375,3.258875,3.16725,3.061375
79,116,174,10,3.139875,3.260375,3.062875,2.678,2.95725,2.999625,3.1485,3.0500000000000003
80,116,116,10,3.1415,3.10175,3.04925,2.694125,3.118375,2.822,3.1597500000000003,3.07125
81,116,58,10,3.1321250000000003,2.92025,3.0420000000000003,2.7345,3.2645,2.5535,3.18125,3.076875
82,116,0,10,3.1095,2.818375,3.036125,2.775375,3.37675,2.280125,3.16,3.055
83,116,-58,10,3.10275,2.9758750000000003,3.050625,2.787875,3.352125,2.630875,3.01975,3.0345
84,116,-116,10,3.10725,3.1645,3.0503750000000003,2.82025,3.3435,2.937875,2.9370000000000003,3.056625
85,116,-174,10,3.101875,3.316625,3.05275,2.807375,3.336375,3.144875,2.8205,3.04475
86,116,-232,10,3.135625,3.488875,3.0656250000000003,2.876125,3.377125,3.374375,2.7875,3.059375
87,116,-290,10,3.163625,3.615875,3.072,2.98975,3.424875,3.52425,2.8415,3.082875
88,174,290,10,3.162,3.542625,3.11725,2.945625,2.57925,3.45475,3.2285,3.107375
89,174,232,10,3.161625,3.417625,3.087125,2.900125,2.66325,3.24775,3.210875,3.105125
90,174,174,10,3.154,3.2611250000000003,3.058625,2.876625,2.8605,3.02925,3.199625,3.103
91,174,116,10,3.134125,3.11075,3.04225,2.875875,3.035,2.7960000000000003,3.216375,3.10275
92,174,58,10,3.12,2.907375,3.028375,2.911625,3.27475,2.372375,3.2445,3.10675
93,174,0,10,3.09,2.828125,3.0255,2.967625,3.45075,2.082125,3.199875,3.1105
94,174,-58,10,3.089125,3.004,3.0535,2.963375,3.41025,2.6275,2.980125,3.092
95,174,-116,10,3.088,3.194375,3.0605,2.976125,3.3915,2.964,2.86425,3.094875
96,174,-174,10,3.09275,3.310625,3.06975,2.943,3.389375,3.154875,2.718125,3.0735
97,174,-232,10,3.1168750000000003,3.464,3.0815,2.990875,3.410375,3.3775,2.617875,3.090625
98,174,-290,10,3.132875,3.570625,3.095375,3.04975,3.4485,3.515375,2.68975,3.105875
99,232,290,10,3.178375,3.5365,3.118,3.0765,2.35775,3.494,3.2527500000000003,3.140875
100,232,232,10,3.1670000000000003,3.435125,3.08675,3.0495,2.4735,3.2920000000000003,3.22375,3.135
101,232,174,10,3.161875,3.31125,3.070875,3.04325,2.74125,3.1045000000000003,3.222,3.139375
102,232,116,10,3.1437500000000003,3.140375,3.048625,3.03175,3.022875,2.854,3.234,3.133625
103,232,58,10,3.1235,2.979375,3.037,3.070375,3.335875,2.412875,3.292625,3.1495
104,232,0,10,3.100375,2.89875,3.02925,3.07675,3.5420000000000003,1.891625,3.23525,3.143
105,232,-58,10,3.1008750000000003,3.105625,3.0576250000000003,3.1035,3.471,2.72,2.979375,3.134625
106,232,-116,10,3.1105,3.244875,3.0692500000000003,3.0700000000000003,3.43575,3.085875,2.843375,3.134375
107,232,-174,10,3.113,3.357,3.081875,3.0595,3.417125,3.249875,2.634625,3.12225
108,232,-232,10,3.132,3.48575,3.100625,3.081375,3.4445,3.416,2.518875,3.129
109,232,-290,10,3.13325,3.5735,3.108625,3.117875,3.476625,3.54175,2.534125,3.150375
110,290,290,10,3.18875,3.546125,3.13325,3.2395,1.861,3.555,3.235375,3.1615
111,290,232,10,3.17625,3.48775,3.117875,3.249625,2.252375,3.4195,3.2062500000000003,3.16975
112,290,174,10,3.168,3.39025,3.1045000000000003,3.212,2.68225,3.23225,3.2102500000000003,3.173375
113,290,116,10,3.145875,3.271875,3.0765,3.207375,2.99,3.081375,3.232,3.184625
114,290,58,10,3.12975,3.13125,3.05475,3.19925,3.330375,2.771125,3.303375,3.20925
115,290,0,10,3.09825,3.020375,3.04125,3.209125,3.601375,1.78775,3.324375,3.2005
116,290,-58,10,3.125375,3.2465,3.07575,3.190375,3.480375,3.0095,2.942875,3.18375
117,290,-116,10,3.1481250000000003,3.348375,3.09125,3.1705,3.456125,3.275,2.8045,3.194875
118,290,-174,10,3.1433750000000003,3.441875,3.094,3.15025,3.4450000000000003,3.376,2.5423750000000003,3.16825
119,290,-232,10,3.157625,3.517,3.105625,3.16525,3.446875,3.49675,2.29475,3.198
120,290,-290,10,3.153125,3.570875,3.12475,3.15925,3.4705,3.584375,2.034625,3.21525
