channel names:							
030_116_174_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	030_116_174_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	030_116_174_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	030_116_174_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	030_116_174_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	030_116_174_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	030_116_174_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	030_116_174_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,966738E-1	4,701320E-2	-7,249892E-1	2,336446E-1	-5,258096E-1	-4,324520E-1	-4,877093E-2	-2,284320E-1
2,966738E-1	4,682246E-2	-7,249534E-1	2,335969E-1	-5,259407E-1	-4,326189E-1	-4,877093E-2	-2,282770E-1
2,966976E-1	4,685823E-2	-7,249534E-1	2,337400E-1	-5,259526E-1	-4,327024E-1	-4,859211E-2	-2,283486E-1
2,967095E-1	4,702512E-2	-7,249177E-1	2,339903E-1	-5,260599E-1	-4,325116E-1	-4,905703E-2	-2,283486E-1
2,968049E-1	4,698936E-2	-7,249296E-1	2,343241E-1	-5,260838E-1	-4,323924E-1	-4,893782E-2	-2,283247E-1
2,968287E-1	4,707280E-2	-7,249296E-1	2,343241E-1	-5,261195E-1	-4,323686E-1	-4,867556E-2	-2,281101E-1
2,968526E-1	4,700128E-2	-7,247508E-1	2,341334E-1	-5,260361E-1	-4,324520E-1	-4,866364E-2	-2,281817E-1
2,967810E-1	4,696552E-2	-7,249296E-1	2,339903E-1	-5,257142E-1	-4,324878E-1	-4,889014E-2	-2,283009E-1
2,966380E-1	4,689399E-2	-7,247985E-1	2,336208E-1	-5,257023E-1	-4,326189E-1	-4,911664E-2	-2,283605E-1
2,966618E-1	4,694167E-2	-7,249534E-1	2,337281E-1	-5,256784E-1	-4,325593E-1	-4,910471E-2	-2,283486E-1
2,966857E-1	4,695359E-2	-7,249534E-1	2,339307E-1	-5,257023E-1	-4,323686E-1	-4,911664E-2	-2,283128E-1
2,966261E-1	4,694167E-2	-7,248700E-1	2,339784E-1	-5,259765E-1	-4,324282E-1	-4,925969E-2	-2,283009E-1
2,965188E-1	4,690591E-2	-7,250011E-1	2,337519E-1	-5,258811E-1	-4,324639E-1	-4,922392E-2	-2,284797E-1
2,966499E-1	4,677478E-2	-7,249415E-1	2,336208E-1	-5,258573E-1	-4,325474E-1	-4,917624E-2	-2,284916E-1
2,966022E-1	4,689399E-2	-7,250011E-1	2,338234E-1	-5,255592E-1	-4,325355E-1	-4,922392E-2	-2,284916E-1
2,967095E-1	4,716817E-2	-7,249177E-1	2,340738E-1	-5,257500E-1	-4,323805E-1	-4,929545E-2	-2,284678E-1
2,967453E-1	4,712049E-2	-7,249653E-1	2,341691E-1	-5,258096E-1	-4,322613E-1	-4,900935E-2	-2,283366E-1
2,965784E-1	4,685823E-2	-7,250965E-1	2,340499E-1	-5,258453E-1	-4,324401E-1	-4,898551E-2	-2,282055E-1
2,966380E-1	4,670326E-2	-7,251561E-1	2,338354E-1	-5,260838E-1	-4,326070E-1	-4,935505E-2	-2,285035E-1
2,965307E-1	4,681054E-2	-7,250965E-1	2,336446E-1	-5,261672E-1	-4,326785E-1	-4,931929E-2	-2,284916E-1
2,966499E-1	4,687015E-2	-7,250011E-1	2,337161E-1	-5,260480E-1	-4,326308E-1	-4,904511E-2	-2,283605E-1
2,967453E-1	4,690591E-2	-7,251203E-1	2,341215E-1	-5,260242E-1	-4,323090E-1	-4,878285E-2	-2,280982E-1
2,968883E-1	4,691783E-2	-7,251322E-1	2,342764E-1	-5,260599E-1	-4,322851E-1	-4,887822E-2	-2,280267E-1
2,968049E-1	4,692975E-2	-7,251322E-1	2,342407E-1	-5,258453E-1	-4,323686E-1	-4,903319E-2	-2,281936E-1
2,966141E-1	4,672710E-2	-7,251084E-1	2,339903E-1	-5,257619E-1	-4,324401E-1	-4,909279E-2	-2,282532E-1
2,966022E-1	4,682246E-2	-7,251442E-1	2,337161E-1	-5,257857E-1	-4,325593E-1	-4,914048E-2	-2,283605E-1
2,966738E-1	4,695359E-2	-7,249892E-1	2,336446E-1	-5,258334E-1	-4,326070E-1	-4,920008E-2	-2,281936E-1
2,966738E-1	4,671518E-2	-7,250011E-1	2,335850E-1	-5,259407E-1	-4,325832E-1	-4,924777E-2	-2,282055E-1
2,965188E-1	4,683439E-2	-7,251203E-1	2,337281E-1	-5,258215E-1	-4,324759E-1	-4,903319E-2	-2,283366E-1
2,965903E-1	4,691783E-2	-7,250011E-1	2,339546E-1	-5,257500E-1	-4,324997E-1	-4,908087E-2	-2,281817E-1
2,966141E-1	4,689399E-2	-7,248938E-1	2,338830E-1	-5,257619E-1	-4,324520E-1	-4,928353E-2	-2,282055E-1
2,965903E-1	4,690591E-2	-7,249892E-1	2,336685E-1	-5,255831E-1	-4,324759E-1	-4,909279E-2	-2,280982E-1
2,964711E-1	4,665557E-2	-7,251203E-1	2,335612E-1	-5,253923E-1	-4,326904E-1	-4,911664E-2	-2,281578E-1
2,964473E-1	4,672710E-2	-7,250607E-1	2,335016E-1	-5,258692E-1	-4,327500E-1	-4,912856E-2	-2,283486E-1
2,965188E-1	4,679862E-2	-7,250488E-1	2,335492E-1	-5,257023E-1	-4,326666E-1	-4,921200E-2	-2,283486E-1
2,966857E-1	4,677478E-2	-7,250369E-1	2,340380E-1	-5,258811E-1	-4,325474E-1	-4,916432E-2	-2,280863E-1
2,967214E-1	4,685823E-2	-7,250726E-1	2,341453E-1	-5,259765E-1	-4,326308E-1	-4,910471E-2	-2,280505E-1
2,966738E-1	4,684631E-2	-7,251322E-1	2,342526E-1	-5,258573E-1	-4,325474E-1	-4,914048E-2	-2,280744E-1
2,966380E-1	4,666749E-2	-7,251084E-1	2,340499E-1	-5,259169E-1	-4,326547E-1	-4,897358E-2	-2,282889E-1
2,965784E-1	4,669133E-2	-7,251918E-1	2,340142E-1	-5,258096E-1	-4,326904E-1	-4,918816E-2	-2,281817E-1
2,966976E-1	4,684631E-2	-7,250369E-1	2,341691E-1	-5,257261E-1	-4,326189E-1	-4,945042E-2	-2,281221E-1
2,968406E-1	4,688207E-2	-7,251203E-1	2,342049E-1	-5,257500E-1	-4,325355E-1	-4,935505E-2	-2,282174E-1
2,967810E-1	4,695359E-2	-7,250250E-1	2,342049E-1	-5,258096E-1	-4,325355E-1	-4,903319E-2	-2,280625E-1
2,966261E-1	4,681054E-2	-7,250011E-1	2,341215E-1	-5,258811E-1	-4,326070E-1	-4,921200E-2	-2,280267E-1
2,966976E-1	4,688207E-2	-7,250250E-1	2,340022E-1	-5,258334E-1	-4,325832E-1	-4,923584E-2	-2,282651E-1
2,968764E-1	4,687015E-2	-7,249415E-1	2,339784E-1	-5,258453E-1	-4,325235E-1	-4,929545E-2	-2,283724E-1
2,967095E-1	4,687015E-2	-7,250250E-1	2,339546E-1	-5,259884E-1	-4,324878E-1	-4,934313E-2	-2,282055E-1
2,967691E-1	4,682246E-2	-7,250488E-1	2,339784E-1	-5,260599E-1	-4,324639E-1	-4,924777E-2	-2,281578E-1
2,967572E-1	4,681054E-2	-7,250846E-1	2,338234E-1	-5,258573E-1	-4,325235E-1	-4,916432E-2	-2,282770E-1
2,966261E-1	4,681054E-2	-7,251680E-1	2,337757E-1	-5,258573E-1	-4,324997E-1	-4,931929E-2	-2,283128E-1
2,966380E-1	4,673902E-2	-7,251322E-1	2,339069E-1	-5,256546E-1	-4,325474E-1	-4,927161E-2	-2,282889E-1
2,966976E-1	4,681054E-2	-7,250846E-1	2,340022E-1	-5,259526E-1	-4,324997E-1	-4,911664E-2	-2,283962E-1
2,966976E-1	4,684631E-2	-7,250607E-1	2,338711E-1	-5,257261E-1	-4,323924E-1	-4,929545E-2	-2,283962E-1
2,966738E-1	4,676286E-2	-7,250965E-1	2,336804E-1	-5,258096E-1	-4,325712E-1	-4,929545E-2	-2,284201E-1
2,965426E-1	4,667941E-2	-7,252395E-1	2,337877E-1	-5,255354E-1	-4,326308E-1	-4,929545E-2	-2,284439E-1
2,966976E-1	4,669133E-2	-7,252038E-1	2,339069E-1	-5,254996E-1	-4,325593E-1	-4,940274E-2	-2,285274E-1
2,967453E-1	4,676286E-2	-7,251918E-1	2,339665E-1	-5,255950E-1	-4,325355E-1	-4,929545E-2	-2,285154E-1
2,966857E-1	4,664365E-2	-7,252514E-1	2,339426E-1	-5,257261E-1	-4,325593E-1	-4,910471E-2	-2,283247E-1
2,966380E-1	4,656020E-2	-7,251561E-1	2,339426E-1	-5,258096E-1	-4,326428E-1	-4,912856E-2	-2,283009E-1
2,966261E-1	4,660789E-2	-7,252753E-1	2,337877E-1	-5,260242E-1	-4,326547E-1	-4,899743E-2	-2,284558E-1
2,966738E-1	4,671518E-2	-7,250965E-1	2,336804E-1	-5,259288E-1	-4,326785E-1	-4,916432E-2	-2,284558E-1
2,965665E-1	4,677478E-2	-7,250607E-1	2,336327E-1	-5,259288E-1	-4,327620E-1	-4,905703E-2	-2,284201E-1
2,965545E-1	4,671518E-2	-7,250726E-1	2,336565E-1	-5,259526E-1	-4,327381E-1	-4,886630E-2	-2,283843E-1
2,965784E-1	4,666749E-2	-7,249773E-1	2,336804E-1	-5,259049E-1	-4,326785E-1	-4,904511E-2	-2,283486E-1
2,965784E-1	4,664365E-2	-7,250965E-1	2,337996E-1	-5,257500E-1	-4,327024E-1	-4,903319E-2	-2,284558E-1
2,966261E-1	4,661981E-2	-7,250488E-1	2,338473E-1	-5,257619E-1	-4,327381E-1	-4,908087E-2	-2,284558E-1
2,966857E-1	4,671518E-2	-7,250488E-1	2,339426E-1	-5,257977E-1	-4,326666E-1	-4,905703E-2	-2,283247E-1
2,966261E-1	4,672710E-2	-7,249892E-1	2,339665E-1	-5,258334E-1	-4,325712E-1	-4,886630E-2	-2,282770E-1
2,966261E-1	4,661981E-2	-7,249773E-1	2,340857E-1	-5,257857E-1	-4,325593E-1	-4,910471E-2	-2,282651E-1
2,965188E-1	4,654828E-2	-7,249892E-1	2,339307E-1	-5,258573E-1	-4,326547E-1	-4,910471E-2	-2,282770E-1
2,965665E-1	4,663173E-2	-7,249773E-1	2,337757E-1	-5,257977E-1	-4,327262E-1	-4,905703E-2	-2,282651E-1
2,966022E-1	4,665557E-2	-7,250250E-1	2,338354E-1	-5,256784E-1	-4,326547E-1	-4,918816E-2	-2,283128E-1
2,967214E-1	4,673902E-2	-7,250011E-1	2,339426E-1	-5,257380E-1	-4,326428E-1	-4,908087E-2	-2,282055E-1
2,967572E-1	4,672710E-2	-7,250250E-1	2,340857E-1	-5,255950E-1	-4,325593E-1	-4,909279E-2	-2,281697E-1
2,967453E-1	4,673902E-2	-7,251084E-1	2,340976E-1	-5,257261E-1	-4,323686E-1	-4,903319E-2	-2,281459E-1
2,966738E-1	4,669133E-2	-7,250726E-1	2,340142E-1	-5,258215E-1	-4,325593E-1	-4,920008E-2	-2,281936E-1
2,966618E-1	4,664365E-2	-7,250130E-1	2,340618E-1	-5,258453E-1	-4,324997E-1	-4,924777E-2	-2,282770E-1
2,967334E-1	4,665557E-2	-7,250726E-1	2,338830E-1	-5,258453E-1	-4,325712E-1	-4,916432E-2	-2,283128E-1
2,966618E-1	4,673902E-2	-7,250011E-1	2,337519E-1	-5,258453E-1	-4,326308E-1	-4,929545E-2	-2,281340E-1
2,966261E-1	4,673902E-2	-7,250607E-1	2,339307E-1	-5,258096E-1	-4,325355E-1	-4,943850E-2	-2,282293E-1
2,967572E-1	4,681054E-2	-7,250369E-1	2,338950E-1	-5,261195E-1	-4,325593E-1	-4,934313E-2	-2,283128E-1
2,967334E-1	4,666749E-2	-7,250250E-1	2,341215E-1	-5,258573E-1	-4,324639E-1	-4,912856E-2	-2,282055E-1
2,967691E-1	4,669133E-2	-7,250130E-1	2,342526E-1	-5,259645E-1	-4,323805E-1	-4,910471E-2	-2,281340E-1
2,967930E-1	4,673902E-2	-7,250607E-1	2,342287E-1	-5,258811E-1	-4,324282E-1	-4,906895E-2	-2,280982E-1
2,968287E-1	4,667941E-2	-7,250011E-1	2,340976E-1	-5,257500E-1	-4,324639E-1	-4,923584E-2	-2,281221E-1
2,967810E-1	4,673902E-2	-7,250607E-1	2,339665E-1	-5,257619E-1	-4,325355E-1	-4,914048E-2	-2,281340E-1
2,967572E-1	4,687015E-2	-7,251561E-1	2,341811E-1	-5,256546E-1	-4,324282E-1	-4,923584E-2	-2,280863E-1
2,968168E-1	4,671518E-2	-7,249296E-1	2,341930E-1	-5,257380E-1	-4,323805E-1	-4,914048E-2	-2,281817E-1
2,967572E-1	4,681054E-2	-7,250369E-1	2,340976E-1	-5,256784E-1	-4,324043E-1	-4,914048E-2	-2,282770E-1
2,967691E-1	4,673902E-2	-7,249773E-1	2,339784E-1	-5,255950E-1	-4,324639E-1	-4,905703E-2	-2,281578E-1
2,965665E-1	4,660789E-2	-7,249415E-1	2,336208E-1	-5,258573E-1	-4,325951E-1	-4,923584E-2	-2,283009E-1
2,964830E-1	4,663173E-2	-7,248700E-1	2,332155E-1	-5,258334E-1	-4,328216E-1	-4,939082E-2	-2,284558E-1
2,966022E-1	4,648868E-2	-7,249177E-1	2,333824E-1	-5,258811E-1	-4,328097E-1	-4,914048E-2	-2,284320E-1
2,967453E-1	4,670326E-2	-7,249892E-1	2,336327E-1	-5,259407E-1	-4,325712E-1	-4,902127E-2	-2,283128E-1
2,968049E-1	4,679862E-2	-7,248819E-1	2,340142E-1	-5,258811E-1	-4,324520E-1	-4,921200E-2	-2,282532E-1
2,968168E-1	4,677478E-2	-7,249057E-1	2,344076E-1	-5,258811E-1	-4,324282E-1	-4,908087E-2	-2,281697E-1
2,967930E-1	4,671518E-2	-7,249057E-1	2,343718E-1	-5,258692E-1	-4,324043E-1	-4,871132E-2	-2,280982E-1
2,968049E-1	4,665557E-2	-7,248819E-1	2,341572E-1	-5,255354E-1	-4,325235E-1	-4,883053E-2	-2,280982E-1
2,967334E-1	4,658405E-2	-7,249653E-1	2,340380E-1	-5,257023E-1	-4,325712E-1	-4,902127E-2	-2,281697E-1
2,967691E-1	4,658405E-2	-7,248342E-1	2,340738E-1	-5,258573E-1	-4,324639E-1	-4,900935E-2	-2,280982E-1
2,968287E-1	4,672710E-2	-7,248819E-1	2,345148E-1	-5,258453E-1	-4,323686E-1	-4,889014E-2	-2,280386E-1
2,967453E-1	4,677478E-2	-7,248819E-1	2,344552E-1	-5,260480E-1	-4,323090E-1	-4,896166E-2	-2,281817E-1
2,968049E-1	4,664365E-2	-7,249892E-1	2,341334E-1	-5,258334E-1	-4,324163E-1	-4,905703E-2	-2,281459E-1
2,967095E-1	4,661981E-2	-7,249415E-1	2,338950E-1	-5,257380E-1	-4,324520E-1	-4,902127E-2	-2,281578E-1
2,968049E-1	4,671518E-2	-7,249177E-1	2,337519E-1	-5,255831E-1	-4,324520E-1	-4,909279E-2	-2,281459E-1
2,969479E-1	4,685823E-2	-7,249057E-1	2,341811E-1	-5,254877E-1	-4,323567E-1	-4,914048E-2	-2,280625E-1
2,968764E-1	4,684631E-2	-7,249057E-1	2,345387E-1	-5,256308E-1	-4,322732E-1	-4,912856E-2	-2,280863E-1
2,968168E-1	4,681054E-2	-7,247985E-1	2,344195E-1	-5,256665E-1	-4,323209E-1	-4,916432E-2	-2,281459E-1
2,967572E-1	4,675094E-2	-7,248461E-1	2,341930E-1	-5,256665E-1	-4,325116E-1	-4,930737E-2	-2,282770E-1
2,966380E-1	4,670326E-2	-7,248938E-1	2,337519E-1	-5,257977E-1	-4,326904E-1	-4,943850E-2	-2,283247E-1
2,967095E-1	4,675094E-2	-7,248223E-1	2,336565E-1	-5,258930E-1	-4,327858E-1	-4,927161E-2	-2,281459E-1
2,967453E-1	4,685823E-2	-7,248581E-1	2,339188E-1	-5,257380E-1	-4,326189E-1	-4,935505E-2	-2,281936E-1
2,967691E-1	4,690591E-2	-7,247627E-1	2,341930E-1	-5,258334E-1	-4,324639E-1	-4,939082E-2	-2,281101E-1
2,967810E-1	4,670326E-2	-7,249653E-1	2,341572E-1	-5,258930E-1	-4,324759E-1	-4,924777E-2	-2,281817E-1
2,967095E-1	4,681054E-2	-7,250130E-1	2,338354E-1	-5,257380E-1	-4,325355E-1	-4,920008E-2	-2,282651E-1
2,967334E-1	4,682246E-2	-7,248461E-1	2,336923E-1	-5,255354E-1	-4,325951E-1	-4,929545E-2	-2,282532E-1
2,966857E-1	4,679862E-2	-7,249296E-1	2,336565E-1	-5,254996E-1	-4,326666E-1	-4,933121E-2	-2,284916E-1
2,967334E-1	4,689399E-2	-7,248938E-1	2,338473E-1	-5,256546E-1	-4,327381E-1	-4,936697E-2	-2,284678E-1
2,966618E-1	4,695359E-2	-7,249415E-1	2,340976E-1	-5,257857E-1	-4,325235E-1	-4,928353E-2	-2,283128E-1
2,967453E-1	4,685823E-2	-7,249296E-1	2,341930E-1	-5,256904E-1	-4,324878E-1	-4,928353E-2	-2,282532E-1
2,967334E-1	4,676286E-2	-7,249892E-1	2,340857E-1	-5,257261E-1	-4,326070E-1	-4,917624E-2	-2,283605E-1
2,967572E-1	4,677478E-2	-7,250011E-1	2,339426E-1	-5,256546E-1	-4,326666E-1	-4,925969E-2	-2,282889E-1
2,967810E-1	4,666749E-2	-7,248819E-1	2,340380E-1	-5,255831E-1	-4,326189E-1	-4,918816E-2	-2,281340E-1
2,967095E-1	4,685823E-2	-7,248104E-1	2,340738E-1	-5,256308E-1	-4,325832E-1	-4,908087E-2	-2,281817E-1
2,966976E-1	4,687015E-2	-7,247746E-1	2,340499E-1	-5,256069E-1	-4,325235E-1	-4,916432E-2	-2,281817E-1
2,966976E-1	4,675094E-2	-7,248700E-1	2,340380E-1	-5,255473E-1	-4,324759E-1	-4,925969E-2	-2,281459E-1
2,966618E-1	4,676286E-2	-7,249177E-1	2,339307E-1	-5,256069E-1	-4,325235E-1	-4,924777E-2	-2,282413E-1
2,967572E-1	4,689399E-2	-7,248938E-1	2,339903E-1	-5,256546E-1	-4,324878E-1	-4,928353E-2	-2,281697E-1
2,967930E-1	4,692975E-2	-7,248461E-1	2,342526E-1	-5,256546E-1	-4,323686E-1	-4,914048E-2	-2,280028E-1
2,968406E-1	4,690591E-2	-7,248104E-1	2,342526E-1	-5,257619E-1	-4,323567E-1	-4,902127E-2	-2,279194E-1
2,969122E-1	4,697744E-2	-7,247627E-1	2,340857E-1	-5,254162E-1	-4,323328E-1	-4,909279E-2	-2,278598E-1
2,968168E-1	4,690591E-2	-7,249296E-1	2,338950E-1	-5,253685E-1	-4,324043E-1	-4,893782E-2	-2,279075E-1
2,967930E-1	4,677478E-2	-7,249653E-1	2,339188E-1	-5,252851E-1	-4,324997E-1	-4,897358E-2	-2,280982E-1
2,968287E-1	4,683439E-2	-7,249653E-1	2,340261E-1	-5,254877E-1	-4,326070E-1	-4,921200E-2	-2,280744E-1
2,968645E-1	4,676286E-2	-7,249653E-1	2,342526E-1	-5,256546E-1	-4,324878E-1	-4,912856E-2	-2,281340E-1
2,968049E-1	4,683439E-2	-7,249177E-1	2,343599E-1	-5,256546E-1	-4,324163E-1	-4,902127E-2	-2,280625E-1
2,968406E-1	4,683439E-2	-7,249534E-1	2,344314E-1	-5,256546E-1	-4,324759E-1	-4,879477E-2	-2,281101E-1
2,969002E-1	4,683439E-2	-7,248581E-1	2,341691E-1	-5,254639E-1	-4,324878E-1	-4,899743E-2	-2,282174E-1
2,968645E-1	4,661981E-2	-7,248461E-1	2,338473E-1	-5,255473E-1	-4,325832E-1	-4,903319E-2	-2,282055E-1
2,969002E-1	4,661981E-2	-7,248938E-1	2,338950E-1	-5,255473E-1	-4,325355E-1	-4,902127E-2	-2,280982E-1
2,969122E-1	4,670326E-2	-7,249296E-1	2,340738E-1	-5,257261E-1	-4,325474E-1	-4,916432E-2	-2,281101E-1
2,969599E-1	4,665557E-2	-7,248223E-1	2,342049E-1	-5,257142E-1	-4,324282E-1	-4,906895E-2	-2,282651E-1
2,969599E-1	4,673902E-2	-7,248461E-1	2,341095E-1	-5,256784E-1	-4,323805E-1	-4,912856E-2	-2,282293E-1
2,968764E-1	4,672710E-2	-7,248581E-1	2,341930E-1	-5,257023E-1	-4,325235E-1	-4,905703E-2	-2,282889E-1
2,970195E-1	4,675094E-2	-7,248819E-1	2,341930E-1	-5,257261E-1	-4,323805E-1	-4,904511E-2	-2,280386E-1
2,969599E-1	4,676286E-2	-7,248581E-1	2,342168E-1	-5,256188E-1	-4,324759E-1	-4,906895E-2	-2,277644E-1
2,968526E-1	4,670326E-2	-7,248223E-1	2,341811E-1	-5,254281E-1	-4,324759E-1	-4,899743E-2	-2,278479E-1
2,969122E-1	4,666749E-2	-7,249534E-1	2,340022E-1	-5,255950E-1	-4,325116E-1	-4,899743E-2	-2,280625E-1
2,968287E-1	4,659597E-2	-7,248819E-1	2,341334E-1	-5,255950E-1	-4,326904E-1	-4,920008E-2	-2,283962E-1
2,967334E-1	4,667941E-2	-7,249773E-1	2,341095E-1	-5,256188E-1	-4,326785E-1	-4,914048E-2	-2,284797E-1
