Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,290,174,50,3.4604199627606165,2.0051454344258857,2.8471077652699144,2.6753550570912483,1.8862449113085071,2.2161971972108967,1.2734542707407157,1.799299574834997
2,290,174,50,0.4931599598252128,1.6661963139083662,2.318002696674167,1.431827914794955,2.237104487300128,1.628516770207283,1.7031385695971564,2.3756452352765964
1-2,290,174,50,2.9672600029354035,4.33894912051751946,4.5291050685957472,1.2435271422962932,-0.35085957599162065,0.5876804270036138,-0.42968429885644066,-0.5763456604415995
