Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,290,174,50,0.29762424057641773,0.04811851445463103,-0.7249695129509964,0.23398279357025178,-0.5276532272692747,-0.4318245191146669,0.3279621738312461,-0.18297222237009952
2,290,174,50,0.26089298753433815,0.007699718893374291,-0.7613756842192434,0.17782558542802185,-1.0260781951210585,-0.5014217058930627,0.23129901295158242,-0.21977784076223428
1-2,290,174,50,0.03673125304207958,0.040418795561256736,0.03640617126824697,0.056157208142229936,0.4984249678517838,0.06959718677839577,0.09666316087966367,0.036805618392134754
