Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,232,290,50,0.2906165469360074,0.011543791862322314,-0.7390909775485315,0.23211181974730272,-0.3802222532149592,-0.5166612744445788,-0.08324710379819023,-0.09330681648729906
2,232,290,50,0.25684437314973,-0.009415014900438385,-0.7867609200290716,0.14392229457361788,-1.3906656583939092,-0.5510691880083171,-0.15865860299245954,-0.2768131902246742
1-2,232,290,50,0.03377217378627739,0.0209588067627607,0.04766994248054013,0.08818952517368484,1.01044340517895,0.03440791356373829,0.07541149919426932,0.18350637373737516
