Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,116,174,50,0.29663738789101585,0.046918168874385005,-0.7249439936930071,0.23427217997282568,-0.5253831860830188,-0.4321485978001379,-0.048883824057386234,-0.22798164399916276
2,116,174,50,0.2317593544942726,-0.006571219913366229,-0.7990460346504327,0.0044720698858968936,-0.7670751082005295,-0.5119445758481059,-0.16116712829397978,-0.3769206076160968
1-2,116,174,50,0.06487803339674325,0.05348938878775123,0.07410204095742556,0.22980011008692877,0.24169192211751067,0.07979597804796801,0.11228330423659355,0.14893896361693404
