Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-232,174,50,0.295967136345912,0.03252858279230667,-0.7251170618738513,0.23294655963384564,-0.5336674547040204,-0.43365272341339667,-0.05144227760589239,-0.0956220057704438
2,-232,174,50,0.18564846687874065,-0.012299062675966397,-1.2751818792303649,0.13382675672138813,-0.563195820008428,-0.4934708499265419,-0.09854276990665214,-0.16546982670447402
1-2,-232,174,50,0.11031866946717134,0.04482764546827307,0.5500648173565136,0.0991198029124575,0.02952836530440761,0.05981812651314522,0.04710049230075975,0.06984782093403022
