Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-58,232,50,0.29883257190521556,0.022793234788408737,-0.7243029981347116,0.2350116492344861,-0.40342993332005916,-0.43026233967693445,-0.04973637583807636,-0.03668879278144736
2,-58,232,50,0.20019699132739743,-0.01991548866712077,-0.8991164680330137,-0.09212240370226796,-0.46368155013181017,-0.4803240794090141,-0.1256549961899327,-0.2786560625674933
1-2,-58,232,50,0.09863558057781813,0.04270872345552951,0.17481346989830215,0.327134052936754,0.06025161681175101,0.05006173973207967,0.07591862035185634,0.24196726978604594
