date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,10:13:16.717,120.0,-40.0,9.54262669331531,2.737375,2.451625,2.51625,2.5115,2.573375,2.384,2.49325,3.003375
2026-04-10,10:13:16.748,120.0,-40.0,9.62610135465225,2.737375,2.451625,2.51625,2.5115,2.573375,2.384,2.49325,3.003375
2026-04-10,10:13:16.765,120.0,-40.0,9.6808810837218,2.741625,2.446,2.5185,2.5065,2.578625,2.3865,2.49225,3.002875
2026-04-10,10:13:16.781,120.0,-40.0,9.716704866977441,2.741625,2.446,2.5185,2.5065,2.578625,2.3865,2.49225,3.002875
2026-04-10,10:13:16.797,120.0,-40.0,9.741363893581953,2.741625,2.446,2.5185,2.5065,2.578625,2.3865,2.49225,3.002875
2026-04-10,10:13:16.829,120.0,-40.0,9.757091114865563,2.741625,2.446,2.5185,2.5065,2.578625,2.3865,2.49225,3.002875
2026-04-10,10:13:16.848,120.0,-40.0,9.765672891892452,2.741625,2.446,2.5185,2.5065,2.578625,2.3865,2.49225,3.002875
2026-04-10,10:13:16.864,120.0,-40.0,9.772538313513962,2.746625,2.4465,2.5223750000000003,2.517,2.579375,2.3955,2.492375,2.997375
2026-04-10,10:13:16.877,120.0,-40.0,9.78003065081117,2.746625,2.4465,2.5223750000000003,2.517,2.579375,2.3955,2.492375,2.997375
2026-04-10,10:13:16.924,120.0,-40.0,9.784024520648938,2.746625,2.4465,2.5223750000000003,2.517,2.579375,2.3955,2.492375,2.997375
2026-04-10,10:13:16.940,120.0,-40.0,9.78121961651915,2.746625,2.4465,2.5223750000000003,2.517,2.579375,2.3955,2.492375,2.997375
2026-04-10,10:13:16.957,120.0,-40.0,9.77697569321532,2.743375,2.452875,2.519125,2.521,2.583625,2.3925,2.493375,3.0
2026-04-10,10:13:16.988,120.0,-40.0,9.769580554572256,2.743375,2.452875,2.519125,2.521,2.583625,2.3925,2.493375,3.0
2026-04-10,10:13:17.004,120.0,-40.0,9.757664443657806,2.743375,2.452875,2.519125,2.521,2.583625,2.3925,2.493375,3.0
2026-04-10,10:13:17.020,120.0,-40.0,9.740131554926245,2.743375,2.452875,2.519125,2.521,2.583625,2.3925,2.493375,3.0
2026-04-10,10:13:17.037,120.0,-40.0,9.724105243940997,2.743375,2.452875,2.519125,2.521,2.583625,2.3925,2.493375,3.0
2026-04-10,10:13:17.068,120.0,-40.0,9.715284195152798,2.7425,2.449375,2.521,2.5175,2.5845000000000002,2.383875,2.4935,3.00025
2026-04-10,10:13:17.084,120.0,-40.0,9.718227356122238,2.7425,2.449375,2.521,2.5175,2.5845000000000002,2.383875,2.4935,3.00025
2026-04-10,10:13:17.101,120.0,-40.0,9.72858188489779,2.7425,2.449375,2.521,2.5175,2.5845000000000002,2.383875,2.4935,3.00025
2026-04-10,10:13:17.116,120.0,-40.0,9.742865507918234,2.7425,2.449375,2.521,2.5175,2.5845000000000002,2.383875,2.4935,3.00025
2026-04-10,10:13:17.148,120.0,-40.0,9.758292406334588,2.739875,2.4465,2.519125,2.5245,2.577875,2.384875,2.495,3.007375
2026-04-10,10:13:17.164,120.0,-40.0,9.772633925067671,2.739875,2.4465,2.519125,2.5245,2.577875,2.384875,2.495,3.007375
2026-04-10,10:13:17.180,120.0,-40.0,9.786107140054138,2.739875,2.4465,2.519125,2.5245,2.577875,2.384875,2.495,3.007375
2026-04-10,10:13:17.196,120.0,-40.0,9.79488571204331,2.739875,2.4465,2.519125,2.5245,2.577875,2.384875,2.495,3.007375
2026-04-10,10:13:17.244,120.0,-40.0,9.79590856963465,2.73875,2.45125,2.519625,2.532625,2.5732500000000003,2.3815,2.49725,3.005125
