date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,12:58:22.432,-80.0,-120.0,14.504733515929347,2.3461250000000002,2.579,2.503875,2.553,2.196875,2.725625,2.517,2.5580000000000003
2026-04-10,12:58:22.465,-80.0,-120.0,14.54778681274348,2.3435,2.579875,2.50025,2.553,2.191375,2.736,2.52075,2.566875
2026-04-10,12:58:22.480,-80.0,-120.0,14.592229450194786,2.3435,2.579875,2.50025,2.553,2.191375,2.736,2.52075,2.566875
2026-04-10,12:58:22.496,-80.0,-120.0,14.63378356015583,2.3435,2.579875,2.50025,2.553,2.191375,2.736,2.52075,2.566875
2026-04-10,12:58:22.512,-80.0,-120.0,14.669026848124664,2.3435,2.579875,2.50025,2.553,2.191375,2.736,2.52075,2.566875
2026-04-10,12:58:22.548,-80.0,-120.0,14.697221478499731,2.347125,2.579125,2.504,2.55075,2.19775,2.727125,2.519375,2.560375
2026-04-10,12:58:22.560,-80.0,-120.0,14.719777182799785,2.347125,2.579125,2.504,2.55075,2.19775,2.727125,2.519375,2.560375
2026-04-10,12:58:22.576,-80.0,-120.0,14.739821746239828,2.347125,2.579125,2.504,2.55075,2.19775,2.727125,2.519375,2.560375
2026-04-10,12:58:22.625,-80.0,-120.0,14.755857396991864,2.347125,2.579125,2.504,2.55075,2.19775,2.727125,2.519375,2.560375
2026-04-10,12:58:22.647,-80.0,-120.0,14.768685917593492,2.34425,2.58175,2.50025,2.549125,2.197375,2.731375,2.518125,2.565125
2026-04-10,12:58:22.656,-80.0,-120.0,14.780948734074794,2.34425,2.58175,2.50025,2.549125,2.197375,2.731375,2.518125,2.565125
2026-04-10,12:58:22.672,-80.0,-120.0,14.792758987259836,2.34425,2.58175,2.50025,2.549125,2.197375,2.731375,2.518125,2.565125
2026-04-10,12:58:22.704,-80.0,-120.0,14.80420718980787,2.34425,2.58175,2.50025,2.549125,2.197375,2.731375,2.518125,2.565125
