date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,12:39:58.462,-40.0,200.0,14.504893419537137,1.48475,2.79975,2.404,2.53275,2.58425,2.678,2.515875,2.6037500000000002
2026-04-10,12:39:58.478,-40.0,200.0,14.51391473562971,1.48475,2.79975,2.404,2.53275,2.58425,2.678,2.515875,2.6037500000000002
2026-04-10,12:39:58.510,-40.0,200.0,14.52313178850377,1.450125,2.80475,2.40675,2.534625,2.584,2.679625,2.5143750000000002,2.6037500000000002
2026-04-10,12:39:58.526,-40.0,200.0,14.532505430803017,1.450125,2.80475,2.40675,2.534625,2.584,2.679625,2.5143750000000002,2.6037500000000002
2026-04-10,12:39:58.542,-40.0,200.0,14.542004344642415,1.450125,2.80475,2.40675,2.534625,2.584,2.679625,2.5143750000000002,2.6037500000000002
2026-04-10,12:39:58.558,-40.0,200.0,14.553603475713933,1.450125,2.80475,2.40675,2.534625,2.584,2.679625,2.5143750000000002,2.6037500000000002
2026-04-10,12:39:58.596,-40.0,200.0,14.570882780571148,1.415125,2.807875,2.414,2.53175,2.596625,2.6750000000000003,2.513625,2.599125
2026-04-10,12:39:58.606,-40.0,200.0,14.59470622445692,1.415125,2.807875,2.414,2.53175,2.596625,2.6750000000000003,2.513625,2.599125
2026-04-10,12:39:58.622,-40.0,200.0,14.621764979565535,1.415125,2.807875,2.414,2.53175,2.596625,2.6750000000000003,2.513625,2.599125
2026-04-10,12:39:58.670,-40.0,200.0,14.65141198365243,1.415125,2.807875,2.414,2.53175,2.596625,2.6750000000000003,2.513625,2.599125
2026-04-10,12:39:58.686,-40.0,200.0,14.689129586921947,1.415125,2.807875,2.414,2.53175,2.596625,2.6750000000000003,2.513625,2.599125
2026-04-10,12:39:58.705,-40.0,200.0,14.731303669537558,1.38825,2.815125,2.40675,2.53625,2.587625,2.6818750000000002,2.51425,2.60325
2026-04-10,12:39:58.718,-40.0,200.0,14.775042935630047,1.38825,2.815125,2.40675,2.53625,2.587625,2.6818750000000002,2.51425,2.60325
2026-04-10,12:39:58.750,-40.0,200.0,14.818034348504039,1.38825,2.815125,2.40675,2.53625,2.587625,2.6818750000000002,2.51425,2.60325
2026-04-10,12:39:58.766,-40.0,200.0,14.85842747880323,1.38825,2.815125,2.40675,2.53625,2.587625,2.6818750000000002,2.51425,2.60325
2026-04-10,12:39:58.784,-40.0,200.0,14.892741983042585,1.38825,2.815125,2.40675,2.53625,2.587625,2.6818750000000002,2.51425,2.60325
2026-04-10,12:39:58.798,-40.0,200.0,14.920193586434069,1.4745,2.8005,2.411625,2.52875,2.59725,2.6702500000000002,2.5125,2.59325
2026-04-10,12:39:58.830,-40.0,200.0,14.940154869147255,1.4745,2.8005,2.411625,2.52875,2.59725,2.6702500000000002,2.5125,2.59325
2026-04-10,12:39:58.846,-40.0,200.0,14.950123895317805,1.4745,2.8005,2.411625,2.52875,2.59725,2.6702500000000002,2.5125,2.59325
2026-04-10,12:39:58.862,-40.0,200.0,14.950099116254245,1.4745,2.8005,2.411625,2.52875,2.59725,2.6702500000000002,2.5125,2.59325
2026-04-10,12:39:58.882,-40.0,200.0,14.944079293003396,1.4745,2.8005,2.411625,2.52875,2.59725,2.6702500000000002,2.5125,2.59325
2026-04-10,12:39:58.910,-40.0,200.0,14.937263434402716,1.4528750000000001,2.803875,2.404125,2.5285,2.588,2.675375,2.513,2.597
2026-04-10,12:39:58.926,-40.0,200.0,14.935810747522174,1.4528750000000001,2.803875,2.404125,2.5285,2.588,2.675375,2.513,2.597
2026-04-10,12:39:58.942,-40.0,200.0,14.94264859801774,1.4528750000000001,2.803875,2.404125,2.5285,2.588,2.675375,2.513,2.597
2026-04-10,12:39:58.990,-40.0,200.0,14.958118878414192,1.3880000000000001,2.8080000000000003,2.4105,2.524,2.590375,2.676625,2.51375,2.5985
2026-04-10,12:39:59.006,-40.0,200.0,14.970495102731354,1.3880000000000001,2.8080000000000003,2.4105,2.524,2.590375,2.676625,2.51375,2.5985
2026-04-10,12:39:59.022,-40.0,200.0,14.976396082185083,1.3880000000000001,2.8080000000000003,2.4105,2.524,2.590375,2.676625,2.51375,2.5985
2026-04-10,12:39:59.038,-40.0,200.0,14.983116865748068,1.3880000000000001,2.8080000000000003,2.4105,2.524,2.590375,2.676625,2.51375,2.5985
2026-04-10,12:39:59.072,-40.0,200.0,14.998493492598456,1.3880000000000001,2.8080000000000003,2.4105,2.524,2.590375,2.676625,2.51375,2.5985
2026-04-10,12:39:59.086,-40.0,200.0,15.020794794078766,1.406375,2.809625,2.40625,2.5345,2.5855,2.6845,2.515375,2.599375
2026-04-10,12:39:59.102,-40.0,200.0,15.048635835263013,1.406375,2.809625,2.40625,2.5345,2.5855,2.6845,2.515375,2.599375
2026-04-10,12:39:59.118,-40.0,200.0,15.07490866821041,1.406375,2.809625,2.40625,2.5345,2.5855,2.6845,2.515375,2.599375
2026-04-10,12:39:59.150,-40.0,200.0,15.09392693456833,1.406375,2.809625,2.40625,2.5345,2.5855,2.6845,2.515375,2.599375
2026-04-10,12:39:59.174,-40.0,200.0,15.105141547654664,1.42575,2.8005,2.415125,2.52425,2.5945,2.6725,2.513125,2.58875
2026-04-10,12:39:59.182,-40.0,200.0,15.110113238123732,1.42575,2.8005,2.415125,2.52425,2.5945,2.6725,2.513125,2.58875
2026-04-10,12:39:59.198,-40.0,200.0,15.112090590498987,1.42575,2.8005,2.415125,2.52425,2.5945,2.6725,2.513125,2.58875
2026-04-10,12:39:59.230,-40.0,200.0,15.10967247239919,1.42575,2.8005,2.415125,2.52425,2.5945,2.6725,2.513125,2.58875
2026-04-10,12:39:59.246,-40.0,200.0,15.103737977919353,1.42575,2.8005,2.415125,2.52425,2.5945,2.6725,2.513125,2.58875
2026-04-10,12:39:59.264,-40.0,200.0,15.094990382335483,1.42575,2.80375,2.4065,2.5355,2.585,2.68475,2.514125,2.595625
2026-04-10,12:39:59.310,-40.0,200.0,15.085992305868388,1.42575,2.80375,2.4065,2.5355,2.585,2.68475,2.514125,2.595625
2026-04-10,12:39:59.326,-40.0,200.0,15.07679384469471,1.42575,2.80375,2.4065,2.5355,2.585,2.68475,2.514125,2.595625
2026-04-10,12:39:59.342,-40.0,200.0,15.069435075755766,1.42575,2.80375,2.4065,2.5355,2.585,2.68475,2.514125,2.595625
2026-04-10,12:39:59.358,-40.0,200.0,15.065548060604614,1.3940000000000001,2.8065,2.41425,2.52375,2.595875,2.67125,2.51275,2.58825
2026-04-10,12:39:59.390,-40.0,200.0,15.06643844848369,1.3940000000000001,2.8065,2.41425,2.52375,2.595875,2.67125,2.51275,2.58825
2026-04-10,12:39:59.406,-40.0,200.0,15.073150758786953,1.3940000000000001,2.8065,2.41425,2.52375,2.595875,2.67125,2.51275,2.58825
2026-04-10,12:39:59.422,-40.0,200.0,15.086520607029565,1.3940000000000001,2.8065,2.41425,2.52375,2.595875,2.67125,2.51275,2.58825
2026-04-10,12:39:59.440,-40.0,200.0,15.105216485623652,1.3940000000000001,2.8065,2.41425,2.52375,2.595875,2.67125,2.51275,2.58825
2026-04-10,12:39:59.470,-40.0,200.0,15.126173188498923,1.44225,2.79975,2.412,2.5265,2.59125,2.66975,2.5115,2.593625
2026-04-10,12:39:59.486,-40.0,200.0,15.14493855079914,1.44225,2.79975,2.412,2.5265,2.59125,2.66975,2.5115,2.593625
2026-04-10,12:39:59.502,-40.0,200.0,15.155950840639314,1.44225,2.79975,2.412,2.5265,2.59125,2.66975,2.5115,2.593625
2026-04-10,12:39:59.518,-40.0,200.0,15.156760672511451,1.44225,2.79975,2.412,2.5265,2.59125,2.66975,2.5115,2.593625
2026-04-10,12:39:59.550,-40.0,200.0,15.143408538009162,1.499625,2.7988750000000002,2.4046250000000002,2.532125,2.5825,2.675125,2.51225,2.59525
2026-04-10,12:39:59.566,-40.0,200.0,15.11472683040733,1.499625,2.7988750000000002,2.4046250000000002,2.532125,2.5825,2.675125,2.51225,2.59525
2026-04-10,12:39:59.582,-40.0,200.0,15.073781464325865,1.499625,2.7988750000000002,2.4046250000000002,2.532125,2.5825,2.675125,2.51225,2.59525
2026-04-10,12:39:59.638,-40.0,200.0,15.031025171460692,1.458375,2.8036250000000003,2.4065,2.5296250000000002,2.590625,2.677,2.5125,2.59175
2026-04-10,12:39:59.646,-40.0,200.0,14.984820137168553,1.458375,2.8036250000000003,2.4065,2.5296250000000002,2.590625,2.677,2.5125,2.59175
2026-04-10,12:39:59.662,-40.0,200.0,14.945856109734843,1.458375,2.8036250000000003,2.4065,2.5296250000000002,2.590625,2.677,2.5125,2.59175
2026-04-10,12:39:59.678,-40.0,200.0,14.922684887787874,1.458375,2.8036250000000003,2.4065,2.5296250000000002,2.590625,2.677,2.5125,2.59175
2026-04-10,12:39:59.710,-40.0,200.0,14.9141479102303,1.458375,2.8036250000000003,2.4065,2.5296250000000002,2.590625,2.677,2.5125,2.59175
2026-04-10,12:39:59.726,-40.0,200.0,14.91731832818424,1.459125,2.80575,2.40525,2.5375,2.5841250000000002,2.6826250000000003,2.516625,2.598875
2026-04-10,12:39:59.742,-40.0,200.0,14.929854662547394,1.459125,2.80575,2.40525,2.5375,2.5841250000000002,2.6826250000000003,2.516625,2.598875
2026-04-10,12:39:59.758,-40.0,200.0,14.947883730037915,1.459125,2.80575,2.40525,2.5375,2.5841250000000002,2.6826250000000003,2.516625,2.598875
2026-04-10,12:39:59.790,-40.0,200.0,14.966306984030332,1.459125,2.80575,2.40525,2.5375,2.5841250000000002,2.6826250000000003,2.516625,2.598875
2026-04-10,12:39:59.806,-40.0,200.0,14.981045587224266,1.459125,2.80575,2.40525,2.5375,2.5841250000000002,2.6826250000000003,2.516625,2.598875
2026-04-10,12:39:59.825,-40.0,200.0,14.986836469779414,1.509625,2.801625,2.40625,2.5355,2.5812500000000003,2.680875,2.517875,2.597875
2026-04-10,12:39:59.838,-40.0,200.0,14.979469175823532,1.509625,2.801625,2.40625,2.5355,2.5812500000000003,2.680875,2.517875,2.597875
