date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,12:55:56.348,-80.0,-80.0,15.487740208388097,2.522625,2.9695,2.507375,2.5267500000000003,2.300625,2.5881250000000002,2.454,2.945625
2026-04-10,12:55:56.380,-80.0,-80.0,15.452192166710478,2.522625,2.9695,2.507375,2.5267500000000003,2.300625,2.5881250000000002,2.454,2.945625
2026-04-10,12:55:56.401,-80.0,-80.0,15.413753733368383,2.5255,2.964875,2.5107500000000003,2.52525,2.3076250000000003,2.5755,2.452,2.935
2026-04-10,12:55:56.428,-80.0,-80.0,15.377002986694706,2.5255,2.964875,2.5107500000000003,2.52525,2.3076250000000003,2.5755,2.452,2.935
2026-04-10,12:55:56.444,-80.0,-80.0,15.341602389355764,2.5255,2.964875,2.5107500000000003,2.52525,2.3076250000000003,2.5755,2.452,2.935
2026-04-10,12:55:56.460,-80.0,-80.0,15.30928191148461,2.5255,2.964875,2.5107500000000003,2.52525,2.3076250000000003,2.5755,2.452,2.935
2026-04-10,12:55:56.476,-80.0,-80.0,15.277425529187688,2.5255,2.964875,2.5107500000000003,2.52525,2.3076250000000003,2.5755,2.452,2.935
2026-04-10,12:55:56.508,-80.0,-80.0,15.249940423350152,2.523375,2.959375,2.50825,2.516875,2.29775,2.5845000000000002,2.445625,2.94275
2026-04-10,12:55:56.524,-80.0,-80.0,15.227952338680122,2.523375,2.959375,2.50825,2.516875,2.29775,2.5845000000000002,2.445625,2.94275
2026-04-10,12:55:56.540,-80.0,-80.0,15.2123618709441,2.523375,2.959375,2.50825,2.516875,2.29775,2.5845000000000002,2.445625,2.94275
2026-04-10,12:55:56.556,-80.0,-80.0,15.207889496755282,2.523375,2.959375,2.50825,2.516875,2.29775,2.5845000000000002,2.445625,2.94275
2026-04-10,12:55:56.591,-80.0,-80.0,15.212311597404227,2.5285,2.9598750000000003,2.5135,2.51625,2.3055,2.570125,2.4518750000000002,2.934375
2026-04-10,12:55:56.608,-80.0,-80.0,15.223849277923383,2.5285,2.9598750000000003,2.5135,2.51625,2.3055,2.570125,2.4518750000000002,2.934375
2026-04-10,12:55:56.621,-80.0,-80.0,15.239079422338708,2.5285,2.9598750000000003,2.5135,2.51625,2.3055,2.570125,2.4518750000000002,2.934375
2026-04-10,12:55:56.637,-80.0,-80.0,15.253263537870968,2.5285,2.9598750000000003,2.5135,2.51625,2.3055,2.570125,2.4518750000000002,2.934375
2026-04-10,12:55:56.668,-80.0,-80.0,15.262610830296776,2.5285,2.9598750000000003,2.5135,2.51625,2.3055,2.570125,2.4518750000000002,2.934375
2026-04-10,12:55:56.700,-80.0,-80.0,15.268088664237421,2.524375,2.963625,2.504375,2.5263750000000003,2.2960000000000003,2.576,2.45975,2.93825
2026-04-10,12:55:56.716,-80.0,-80.0,15.26047093138994,2.524375,2.963625,2.504375,2.5263750000000003,2.2960000000000003,2.576,2.45975,2.93825
2026-04-10,12:55:56.748,-80.0,-80.0,15.250376745111952,2.524375,2.963625,2.504375,2.5263750000000003,2.2960000000000003,2.576,2.45975,2.93825
2026-04-10,12:55:56.765,-80.0,-80.0,15.238301396089563,2.524375,2.963625,2.504375,2.5263750000000003,2.2960000000000003,2.576,2.45975,2.93825
2026-04-10,12:55:56.783,-80.0,-80.0,15.222641116871651,2.523625,2.9631250000000002,2.504125,2.52125,2.298375,2.570375,2.4671250000000002,2.93975
