date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-03-26,12:14:44,30.0,240.0,0.0,0.374620291467975,-0.7998184643863735,-0.044911705418847106,-0.17362420062413383,-0.3147774735572048,-1.513963451038715,0.3388429235820216,0.11942447376385681
