date,time,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
2026-04-10,10:06:02.219,-200.0,40.0,9.507253243749693,2.960875,2.40975,2.243375,2.53175,2.35175,2.368375,2.0745,2.809375
2026-04-10,10:06:02.235,-200.0,40.0,9.513802594999754,2.960875,2.40975,2.243375,2.53175,2.35175,2.368375,2.0745,2.809375
2026-04-10,10:06:02.251,-200.0,40.0,9.517042075999804,2.960875,2.40975,2.243375,2.53175,2.35175,2.368375,2.0745,2.809375
2026-04-10,10:06:02.283,-200.0,40.0,9.521633660799843,2.960875,2.40975,2.243375,2.53175,2.35175,2.368375,2.0745,2.809375
2026-04-10,10:06:02.299,-200.0,40.0,9.527306928639874,2.963375,2.40875,2.246375,2.531125,2.356625,2.359125,2.074375,2.0245
2026-04-10,10:06:02.315,-200.0,40.0,9.535845542911899,2.963375,2.40875,2.246375,2.531125,2.356625,2.359125,2.074375,2.0245
2026-04-10,10:06:02.331,-200.0,40.0,9.544676434329519,2.963375,2.40875,2.246375,2.531125,2.356625,2.359125,2.074375,2.0245
2026-04-10,10:06:02.380,-200.0,40.0,9.553741147463615,2.963375,2.40875,2.246375,2.531125,2.356625,2.359125,2.074375,2.0245
2026-04-10,10:06:02.395,-200.0,40.0,9.562992917970892,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.411,-200.0,40.0,9.572394334376714,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.443,-200.0,40.0,9.579915467501372,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.459,-200.0,40.0,9.589932374001098,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.476,-200.0,40.0,9.601945899200878,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.492,-200.0,40.0,9.615556719360704,2.96375,2.4093750000000003,2.2451250000000003,2.533125,2.3497500000000002,2.3655,2.075125,1.888125
2026-04-10,10:06:02.523,-200.0,40.0,9.632445375488563,2.956375,2.4206250000000002,2.239625,2.533875,2.344,2.3741250000000003,2.07825,2.96075
2026-04-10,10:06:02.539,-200.0,40.0,9.649956300390851,2.956375,2.4206250000000002,2.239625,2.533875,2.344,2.3741250000000003,2.07825,2.96075
2026-04-10,10:06:02.555,-200.0,40.0,9.667965040312682,2.956375,2.4206250000000002,2.239625,2.533875,2.344,2.3741250000000003,2.07825,2.96075
2026-04-10,10:06:02.571,-200.0,40.0,9.684372032250145,2.956375,2.4206250000000002,2.239625,2.533875,2.344,2.3741250000000003,2.07825,2.96075
2026-04-10,10:06:02.603,-200.0,40.0,9.699497625800117,2.963375,2.414625,2.238875,2.53275,2.350375,2.368375,2.0695,3.200625
2026-04-10,10:06:02.619,-200.0,40.0,9.711598100640094,2.963375,2.414625,2.238875,2.53275,2.350375,2.368375,2.0695,3.200625
2026-04-10,10:06:02.635,-200.0,40.0,9.719278480512076,2.963375,2.414625,2.238875,2.53275,2.350375,2.368375,2.0695,3.200625
2026-04-10,10:06:02.651,-200.0,40.0,9.72342278440966,2.963375,2.414625,2.238875,2.53275,2.350375,2.368375,2.0695,3.200625
2026-04-10,10:06:02.703,-200.0,40.0,9.724738227527729,2.957125,2.4122500000000002,2.2415,2.528875,2.35525,2.367375,2.066,2.70925
2026-04-10,10:06:02.715,-200.0,40.0,9.717790582022184,2.957125,2.4122500000000002,2.2415,2.528875,2.35525,2.367375,2.066,2.70925
